"","protocol_id","protocol_name","ct_orderset","order_id","description","ct_dw30m","ct_order","prob_order","ct_dw30m_noorderset","ct_med_noorderset","rate_dw30m_orderset","rate_dw30m_noorderset","RR_dw30m","ct_nodw30m_orderset","ct_nodw30m_noorderset","RR_pvalue"
"123",616,"IP PAI EPIDURAL ANALGESIA POSTOP",6394,"540541","FENTANYL/BUPIVACAINE PCEA 30 ML SYRINGE",13,166,0.0259618392242728,4,20,0.0783132530120482,0.2,0.391566265060241,153,16,0.169644769901168
"124",616,"IP PAI EPIDURAL ANALGESIA POSTOP",6394,"541064","HYDROMORPHONE EPIDURAL INJECTION",13,284,0.044416640600563,4,82,0.0457746478873239,0.0487804878048781,0.938380281690141,271,78,0.999999999999999
"125",616,"IP PAI EPIDURAL ANALGESIA POSTOP",6394,"541604","FENTANYL 50 MCG/ML EPIDURAL PCEA",15,550,0.0860181420081326,4,26,0.0272727272727273,0.153846153846154,0.177272727272727,535,22,0.00298483030712576
"126",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"101","ACETAMINOPHEN 325 MG PO TABS",24,1916,0.185586981790004,981,42092,0.0125260960334029,0.0233060914187969,0.537460177612636,1892,41111,0.00260356874758031
"127",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"102","ACETAMINOPHEN 500 MG PO TABS",21,947,0.0917280123982952,392,15968,0.0221752903907075,0.0245490981963928,0.903303665711269,926,15576,0.725196596015492
"128",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"1080","BISACODYL 10 MG PR SUPP",3,263,0.0254746222394421,344,22442,0.0114068441064639,0.0153284021031994,0.7441639402246,260,22098,0.792850101750838
"129",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"2566","DOCUSATE SODIUM 100 MG PO CAPS",8,908,0.0879504068190624,542,37509,0.00881057268722467,0.0144498653656456,0.609733894695775,900,36967,0.203336329899897
"130",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"5373","NALOXONE 0.4 MG/ML INJ SOLN",53,3956,0.383184812088338,83,1774,0.0133973710819009,0.0467869222096956,0.286348630111954,3903,1691,3.38636059699585e-14
"131",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"5940","OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS",1,2,0.000193723363037582,218,7862,0.5,0.0277283134062579,18.0321100917431,1,7644,0.0561791108300188
"132",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"10814","OXYCODONE 5 MG PO TABS",104,3774,0.365555986051918,1478,56614,0.0275569687334393,0.0261066167379094,1.0555549579668,3670,55136,0.625903474582416
"133",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"11349","SENNOSIDES 8.6 MG PO TABS",10,718,0.0695466873304921,610,35793,0.0139275766016713,0.0170424384656218,0.817229097219051,708,35183,0.621478989492255
"134",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"18308","GABAPENTIN 300 MG PO CAPS",53,1973,0.191108097636575,588,19458,0.026862645717182,0.0302189330866482,0.888934286334909,1920,18870,0.444515253342906
"135",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"18309","GABAPENTIN 100 MG PO CAPS",15,845,0.0818481208833785,199,6318,0.0177514792899408,0.0314973092750871,0.563587166602242,830,6119,0.0360192118449499
"136",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"25424","POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK",3,374,0.0362262688880279,712,36910,0.00802139037433155,0.0192901652668653,0.41582797572553,371,36198,0.164059436991192
"137",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"27920","OXYCODONE 10 MG PO TB12",14,288,0.0278961642774119,258,7208,0.0486111111111111,0.0357935627081021,1.35809646856159,274,6950,0.327099500909072
"138",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"27921","OXYCODONE 20 MG PO TB12",1,34,0.0032932971716389,93,2927,0.0294117647058824,0.0317731465664503,0.925679949399114,33,2834,0.999999999999996
"139",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"27922","OXYCODONE 40 MG PO TB12",1,19,0.00184037194885703,47,1081,0.0526315789473684,0.0434782608695652,1.21052631578947,18,1034,0.999999999999998
"140",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"28899","OXYCODONE 15 MG PO TABS",1,26,0.00251840371948857,51,1050,0.0384615384615385,0.0485714285714286,0.79185520361991,25,999,0.999999999999983
"141",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"34505","HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS",1,12,0.00116234017822549,603,24164,0.0833333333333333,0.0249544777354743,3.33941404090658,11,23561,0.711100430991499
"142",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"77052","CELECOXIB 200 MG PO CAPS",13,237,0.0229562185199535,20,1192,0.0548523206751055,0.0167785234899329,3.26919831223629,224,1172,0.000876659532486715
"143",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"93715","CELECOXIB 100 MG PO CAPS",25,986,0.0955056179775281,42,1272,0.0253549695740365,0.0330188679245283,0.767893364242249,961,1230,0.347502902880716
"144",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"125758","PREGABALIN 75 MG PO CAPS",1,39,0.00377760557923286,31,1474,0.0256410256410256,0.0210312075983718,1.2191894127378,38,1443,1
"145",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"125759","PREGABALIN 100 MG PO CAPS",1,5,0.000484308407593956,13,833,0.2,0.0156062424969988,12.8153846153846,4,820,0.144974943390625
"146",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",11,825,0.0799108872530027,705,36939,0.0133333333333333,0.0190855193697718,0.698609929078014,814,36234,0.285038086590935
"147",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"211398","ROPIVACAINE (PF) 0.2 % 550 ML LINF ELPH",5,215,0.0208252615265401,20,425,0.0232558139534884,0.0470588235294118,0.494186046511628,210,405,0.210561129552813
"148",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"233900","OXYCODONE 10 MG PO TR12",2,65,0.00629600929872143,38,949,0.0307692307692308,0.0400421496311907,0.768421052631579,63,911,0.966322168493397
"149",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"520183","BUPIVACAINE 0.125% (1/8%) NERVE BLOCK INFUSION",27,1525,0.147714064316157,8,165,0.0177049180327869,0.0484848484848485,0.365163934426229,1498,157,0.018796710488868
"150",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"520184","BUPIVACAINE 0.25% (1/4%) NERVE BLOCK INFUSION",22,1830,0.177256877179388,6,202,0.0120218579234973,0.0297029702970297,0.404735883424408,1808,196,0.0840395314076258
"151",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"540202","ROPIVACAINE 0.1% NERVE BLOCK INFUSION",16,209,0.0202440914374274,2,13,0.076555023923445,0.153846153846154,0.497607655502392,193,11,0.640500919916039
"152",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"540205","LIDOCAINE 1% INFUSION",3,71,0.00687717938783417,1,16,0.0422535211267606,0.0625,0.676056338028169,68,15,0.999999999999994
"153",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"540207","ROPIVACAINE 0.2% 400 ML 2-14 ML ANESTHETIC PUMP",16,171,0.0165633475397133,2,30,0.0935672514619883,0.0666666666666667,1.40350877192982,155,28,0.897094286567087
"154",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"540470","BUPIVACAINE 0.125% 400 ML 2-14 ML ANESTHETIC PUMP",2,13,0.00125920185974429,1,24,0.153846153846154,0.0416666666666667,3.69230769230769,11,23,0.573700502098691
"155",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"540475","BUPIVACAINE 0.25% 400 ML 2-14 ML ANESTHETIC PUMP",5,14,0.00135606354126308,1,34,0.357142857142857,0.0294117647058824,12.1428571428571,9,33,0.00827769135810255
"156",618,"IP PAI PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA ADMIT",10324,"541178","ROPIVACAINE 0.2% NERVE BLOCK INFUSION (PREMIX)",9,257,0.0248934521503293,1,6,0.0350194552529183,0.166666666666667,0.21011673151751,248,5,0.55716433822452
"157",619,"IP PAI SCIPP CHRONIC PAIN ADMIT",364,"93295","ZOLPIDEM 10 MG PO TABS",1,7,0.0192307692307692,33,1662,0.142857142857143,0.01985559566787,7.19480519480519,6,1629,0.337940134100052
"158",619,"IP PAI SCIPP CHRONIC PAIN ADMIT",364,"110892","ENOXAPARIN 40 MG/0.4 ML SC SYRG",1,2,0.00549450549450549,499,13896,0.5,0.0359096142774899,13.9238476953908,1,13397,0.10408135842914
"159",619,"IP PAI SCIPP CHRONIC PAIN ADMIT",364,"540000","PAIN COCKTAIL",1,105,0.288461538461538,57,1525,0.00952380952380952,0.0373770491803279,0.254803675856307,104,1468,0.223251461731937
"160",623,"IP PAI KETAMINE IV",358,"4572","LORAZEPAM 0.5 MG PO TABS",3,93,0.259776536312849,349,13238,0.032258064516129,0.0263634990179785,1.22358813199002,90,12889,0.97702679729596
"161",623,"IP PAI KETAMINE IV",358,"530034","KETAMINE 5 MG/ML IV INFUSION",2,160,0.446927374301676,31,480,0.0125,0.0645833333333333,0.193548387096774,158,449,0.0176160532687648
"162",624,"ANE PACU (OUTPATIENT)",7783,"101","ACETAMINOPHEN 325 MG PO TABS",1,73,0.00937941667737376,981,42092,0.0136986301369863,0.0233060914187969,0.587770376886878,72,41111,0.876473725484369
"163",624,"ANE PACU (OUTPATIENT)",7783,"102","ACETAMINOPHEN 500 MG PO TABS",23,531,0.0682256199408968,392,15968,0.0433145009416196,0.0245490981963928,1.76440293631577,508,15576,0.0100000979565167
"164",624,"ANE PACU (OUTPATIENT)",7783,"730","ATROPINE 0.1 MG/ML INJ SYRG",1,19,0.00244121803931646,11,381,0.0526315789473684,0.0288713910761155,1.82296650717703,18,370,1
"165",624,"ANE PACU (OUTPATIENT)",7783,"2332","DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN",10,314,0.0403443402287036,390,6737,0.0318471337579618,0.0578892682202761,0.550138820839458,304,6347,0.067974568413664
"166",624,"ANE PACU (OUTPATIENT)",7783,"3497","GLYCOPYRROLATE 0.2 MG/ML INJ SOLN",13,318,0.0408582808685597,61,1031,0.0408805031446541,0.0591658583899127,0.690947520362924,305,970,0.266534744562113
"167",624,"ANE PACU (OUTPATIENT)",7783,"4318","LACTATED RINGERS IV SOLP",96,2947,0.378645766413979,135,4847,0.0325755005089922,0.0278522797606767,1.16958111827471,2851,4712,0.261247472573188
"168",624,"ANE PACU (OUTPATIENT)",7783,"5002","METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN",9,428,0.0549916484646023,346,10128,0.0210280373831776,0.0341627172195893,0.615525903516828,419,9782,0.180382589128349
"169",624,"ANE PACU (OUTPATIENT)",7783,"5007","METOPROLOL TARTRATE 5 MG/5 ML IV SOLN",5,132,0.0169600411152512,745,12385,0.0378787878787879,0.0601534113847396,0.629703070978239,127,11640,0.374409186028367
"170",624,"ANE PACU (OUTPATIENT)",7783,"5339","NALBUPHINE 10 MG/ML INJ SOLN",7,182,0.0233842991134524,3,308,0.0384615384615385,0.00974025974025974,3.94871794871795,175,305,0.0654693216055104
"171",624,"ANE PACU (OUTPATIENT)",7783,"5373","NALOXONE 0.4 MG/ML INJ SOLN",39,1325,0.170242836952332,83,1774,0.0294339622641509,0.0467869222096956,0.629106615139804,1286,1691,0.0180701276701051
"172",624,"ANE PACU (OUTPATIENT)",7783,"5940","OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS",9,237,0.0304509829114737,218,7862,0.0379746835443038,0.0277283134062579,1.36952734873998,228,7644,0.458153945400246
"173",624,"ANE PACU (OUTPATIENT)",7783,"6618","PROMETHAZINE 25 MG/ML INJ SOLN",38,1271,0.163304638314275,289,5149,0.029897718332022,0.056127403379297,0.532675957410316,1233,4860,0.000185694397555465
"174",624,"ANE PACU (OUTPATIENT)",7783,"10372","LABETALOL 5 MG/ML IV SOLN",14,540,0.069381986380573,370,5898,0.0259259259259259,0.0627331298745337,0.413273273273273,526,5528,0.000774217216845612
"175",624,"ANE PACU (OUTPATIENT)",7783,"10814","OXYCODONE 5 MG PO TABS",23,1182,0.151869459077477,1478,56614,0.0194585448392555,0.0261066167379094,0.745349159356976,1159,55136,0.183548937693976
"176",624,"ANE PACU (OUTPATIENT)",7783,"18308","GABAPENTIN 300 MG PO CAPS",1,46,0.00591031735834511,588,19458,0.0217391304347826,0.0302189330866482,0.719387755102041,45,18870,0.999999999999906
"177",624,"ANE PACU (OUTPATIENT)",7783,"27838","SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP",33,970,0.124630605165103,692,19620,0.034020618556701,0.0352701325178389,0.964573029020916,937,18928,0.906957223457993
"178",624,"ANE PACU (OUTPATIENT)",7783,"27920","OXYCODONE 10 MG PO TB12",1,18,0.00231273287935243,258,7208,0.0555555555555556,0.0357935627081021,1.55211024978467,17,6950,0.999999999999816
"179",624,"ANE PACU (OUTPATIENT)",7783,"34505","HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS",14,416,0.0534498265450341,603,24164,0.0336538461538462,0.0249544777354743,1.34860951651996,402,23561,0.333771740303041
"180",624,"ANE PACU (OUTPATIENT)",7783,"93305","SCOPOLAMINE BASE 1.5 MG (1 MG OVER 3 DAYS) TD PT3D",8,207,0.026596428112553,93,5289,0.0386473429951691,0.0175836642087351,2.19791179678978,199,5196,0.0512112057252685
"181",624,"ANE PACU (OUTPATIENT)",7783,"110872","HYDROMORPHONE 2 MG/ML INJ SYRG",43,1494,0.191956828986252,738,23934,0.0287817938420348,0.0308347956881424,0.93341931411282,1451,23196,0.712191483211845
"182",624,"ANE PACU (OUTPATIENT)",7783,"112586","HYDROMORPHONE 1 MG/ML INJ SYRG",2,615,0.0790183733778749,1219,33427,0.0032520325203252,0.036467526251234,0.0891761206373343,613,32208,1.86942285079479e-05
"183",624,"ANE PACU (OUTPATIENT)",7783,"125758","PREGABALIN 75 MG PO CAPS",1,3,0.000385455479892072,31,1474,0.333333333333333,0.0210312075983718,15.8494623655914,2,1443,0.0842014042056066
"184",624,"ANE PACU (OUTPATIENT)",7783,"126009","MEPERIDINE (PF) 25 MG/ML INJ SYRG",12,534,0.0686110754207889,164,2764,0.0224719101123595,0.0593342981186686,0.378733899698548,522,2600,0.000767063463258679
"185",624,"ANE PACU (OUTPATIENT)",7783,"198509","ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN",103,3276,0.420917384042143,705,36939,0.0314407814407814,0.0190855193697718,1.64736315693763,3173,36234,1.88597344093615e-06
"186",624,"ANE PACU (OUTPATIENT)",7783,"200439","HYDROMORPHONE (PF) 2 MG/ML INJ SOLN",2,104,0.0133624566362585,142,3356,0.0192307692307692,0.0423122765196663,0.454496208017335,102,3214,0.362038163099978
"187",624,"ANE PACU (OUTPATIENT)",7783,"212629","ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN",8,415,0.05332134138507,510,18335,0.0192771084337349,0.0278156531224434,0.693030947318687,407,17825,0.369170675854479
"188",624,"ANE PACU (OUTPATIENT)",7783,"540102","NS IV BOLUS",3,66,0.00848002055762559,2225,80957,0.0454545454545455,0.0274837259285794,1.65387129724208,63,78732,0.60592437582615
"189",624,"ANE PACU (OUTPATIENT)",7783,"540106","FENTANYL (PF) 50 MCG/ML INJECTION",106,3437,0.441603494796351,461,18637,0.0308408495781205,0.0247357407308043,1.24681326157794,3331,18176,0.0433614247349804
"190",624,"ANE PACU (OUTPATIENT)",7783,"540115","LACTATED RINGERS IV BOLUS",1,103,0.0132339714762945,400,12941,0.00970873786407767,0.0309095124024419,0.314101941747573,102,12541,0.33957564791445
"191",624,"ANE PACU (OUTPATIENT)",7783,"540300","MORPHINE INJECTABLE SYRINGE",4,106,0.0136194269561866,61,1002,0.0377358490566038,0.0608782435129741,0.619857717290442,102,941,0.455135617190192
"192",624,"ANE PACU (OUTPATIENT)",7783,"541048","HYDROMORPHONE VARIABLE DOSE INJECTION",2,49,0.00629577283823718,104,5739,0.0408163265306122,0.0181216239763025,2.25235478806907,47,5635,0.519060642384769
"193",624,"ANE PACU (OUTPATIENT)",7783,"541229","ELECTROLYTE-R IV BOLUS",1,2,0.000256970319928048,92,2706,0.5,0.0339985218033999,14.7065217391304,1,2614,0.0938614899016372
"194",625,"ANE PACU (INPATIENT)",65802,"101","ACETAMINOPHEN 325 MG PO TABS",3,102,0.00155010486003465,981,42092,0.0294117647058824,0.0233060914187969,1.26197757390418,99,41111,0.936507419701278
"195",625,"ANE PACU (INPATIENT)",65802,"102","ACETAMINOPHEN 500 MG PO TABS",27,979,0.0148779672350384,392,15968,0.0275791624106231,0.0245490981963928,1.12342873819599,952,15576,0.626519005321447
"196",625,"ANE PACU (INPATIENT)",65802,"730","ATROPINE 0.1 MG/ML INJ SYRG",2,184,0.00279626759065074,11,381,0.0108695652173913,0.0288713910761155,0.376482213438735,182,370,0.299249251144985
"197",625,"ANE PACU (INPATIENT)",65802,"2332","DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML INJ SOLN",33,1729,0.0262757970882344,390,6737,0.0190861769809138,0.0578892682202761,0.329701472616452,1696,6347,5.97303709140253e-11
"198",625,"ANE PACU (INPATIENT)",65802,"2365","DEXTROSE 50 % IN WATER (D50W) IV SYRG",1,20,0.000303942129418559,134,3551,0.05,0.0377358490566038,1.325,19,3417,0.999999999999998
"199",625,"ANE PACU (INPATIENT)",65802,"2833","EPHEDRINE SULFATE 50 MG/ML INJ SOLN",9,513,0.00779611561958603,4,76,0.0175438596491228,0.0526315789473684,0.333333333333333,504,72,0.127310377220761
"200",625,"ANE PACU (INPATIENT)",65802,"3497","GLYCOPYRROLATE 0.2 MG/ML INJ SOLN",17,1069,0.016245706817422,61,1031,0.0159027128157156,0.0591658583899127,0.268781916606603,1052,970,2.96723335216683e-07
"201",625,"ANE PACU (INPATIENT)",65802,"3697","HYDRALAZINE 20 MG/ML INJ SOLN",45,2541,0.0386158475426279,537,15149,0.0177095631641086,0.0354478843488019,0.499594361961046,2496,14612,4.67758413886206e-06
"202",625,"ANE PACU (INPATIENT)",65802,"3758","HYDROMORPHONE 2 MG/ML INJ SOLN",2,38,0.000577490045895261,2,86,0.0526315789473684,0.0232558139534884,2.26315789473684,36,84,0.762428700080518
"203",625,"ANE PACU (INPATIENT)",65802,"4318","LACTATED RINGERS IV SOLP",172,10108,0.15361235220814,135,4847,0.0170162247724575,0.0278522797606767,0.610945492385936,9936,4712,1.61522693420453e-05
"204",625,"ANE PACU (INPATIENT)",65802,"5002","METOCLOPRAMIDE HCL 5 MG/ML INJ SOLN",76,4764,0.0723990152275007,346,10128,0.0159529806884971,0.0341627172195893,0.466970486743058,4688,9782,5.8815691664221e-10
"205",625,"ANE PACU (INPATIENT)",65802,"5007","METOPROLOL TARTRATE 5 MG/5 ML IV SOLN",16,993,0.0150907267256314,745,12385,0.0161127895266868,0.0601534113847396,0.26786160844029,977,11640,1.2422157612242e-08
"206",625,"ANE PACU (INPATIENT)",65802,"5339","NALBUPHINE 10 MG/ML INJ SOLN",19,1015,0.0154250630679919,3,308,0.0187192118226601,0.00974025974025974,1.92183908045977,996,305,0.40937577052107
"207",625,"ANE PACU (INPATIENT)",65802,"5373","NALOXONE 0.4 MG/ML INJ SOLN",306,19532,0.296829883590164,83,1774,0.0156665984026213,0.0467869222096956,0.334849946581328,19226,1691,1.67421444364117e-20
"208",625,"ANE PACU (INPATIENT)",65802,"5940","OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS",17,921,0.0139965350597246,218,7862,0.0184581976112921,0.0277283134062579,0.665680502843937,904,7644,0.123188250514051
"209",625,"ANE PACU (INPATIENT)",65802,"6618","PROMETHAZINE 25 MG/ML INJ SOLN",196,13269,0.201650405762743,289,5149,0.0147712713844299,0.056127403379297,0.263173966638164,13073,4860,2.09561403171358e-55
"210",625,"ANE PACU (INPATIENT)",65802,"10372","LABETALOL 5 MG/ML IV SOLN",122,7960,0.120968967508586,370,5898,0.0153266331658291,0.0627331298745337,0.244314817329893,7838,5528,5.57661177781799e-50
"211",625,"ANE PACU (INPATIENT)",65802,"10814","OXYCODONE 5 MG PO TABS",86,4998,0.0759551381416978,1478,56614,0.0172068827531012,0.0261066167379094,0.659100446673933,4912,55136,0.000152149947468476
"212",625,"ANE PACU (INPATIENT)",65802,"18308","GABAPENTIN 300 MG PO CAPS",4,454,0.00689948633780128,588,19458,0.00881057268722467,0.0302189330866482,0.291558032904792,450,18870,0.0118976158674495
"213",625,"ANE PACU (INPATIENT)",65802,"22472","KETOROLAC 15 MG/ML INJ SOLN",1,81,0.00123096562414516,215,5031,0.0123456790123457,0.0427350427350427,0.288888888888889,80,4816,0.284442380219894
"214",625,"ANE PACU (INPATIENT)",65802,"27838","SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP",468,22930,0.348469651378378,692,19620,0.020409943305713,0.0352701325178389,0.57867498216487,22462,18928,8.49580403140399e-21
"215",625,"ANE PACU (INPATIENT)",65802,"27920","OXYCODONE 10 MG PO TB12",2,276,0.00419440138597611,258,7208,0.0072463768115942,0.0357935627081021,0.202449163015392,274,6950,0.0175876712783988
"216",625,"ANE PACU (INPATIENT)",65802,"34505","HYDROCODONE-ACETAMINOPHEN 5-325 MG PO TABS",11,1276,0.019391507856904,603,24164,0.00862068965517241,0.0249544777354743,0.34545662492137,1265,23561,0.000304233981342938
"217",625,"ANE PACU (INPATIENT)",65802,"77052","CELECOXIB 200 MG PO CAPS",1,90,0.00136773958238351,20,1192,0.0111111111111111,0.0167785234899329,0.662222222222222,89,1172,0.999999999999944
"218",625,"ANE PACU (INPATIENT)",65802,"88080","ELECTROLYTE-R (PH 7.4) IV SOLP",2,223,0.00338895474301693,17,349,0.00896860986547085,0.0487106017191977,0.184120284885255,221,332,0.0188915611767859
"219",625,"ANE PACU (INPATIENT)",65802,"93305","SCOPOLAMINE BASE 1.5 MG (1 MG OVER 3 DAYS) TD PT3D",15,1010,0.0153490775356372,93,5289,0.0148514851485149,0.0175836642087351,0.844618332801022,995,5196,0.630763796138196
"220",625,"ANE PACU (INPATIENT)",65802,"110872","HYDROMORPHONE 2 MG/ML INJ SYRG",297,16269,0.247241725175527,738,23934,0.0182555780933063,0.0308347956881424,0.592044723692673,15972,23196,6.98074914191548e-15
"221",625,"ANE PACU (INPATIENT)",65802,"112586","HYDROMORPHONE 1 MG/ML INJ SYRG",169,9382,0.142579252910246,1219,33427,0.0180132167981241,0.036467526251234,0.493952254233711,9213,32208,6.40370180834498e-19
"222",625,"ANE PACU (INPATIENT)",65802,"124521","GRANISETRON (PF) 100 MCG/ML IV SOLN",12,575,0.00873833622078356,2,11,0.0208695652173913,0.181818181818182,0.114782608695652,563,9,0.0136628204161151
"223",625,"ANE PACU (INPATIENT)",65802,"126006","MEPERIDINE (PF) 25 MG/0.5 ML INJ SOLN",1,3,4.55913194127838e-05,34,293,0.333333333333333,0.116040955631399,2.87254901960784,2,259,0.794034526188974
"224",625,"ANE PACU (INPATIENT)",65802,"126009","MEPERIDINE (PF) 25 MG/ML INJ SYRG",60,5615,0.0853317528342604,164,2764,0.0106856634016028,0.0593342981186686,0.180092522207502,5555,2600,4.05834579795508e-38
