name,order_code_description,Orderable,LabDept,billing_code,Option,Version,FeeSchedCode,qty
10034B,Serum Aliquot & Storage4,B,HLAA,81391229,30,8,SHS,1
10034B,Serum Aliquot & Storage4,B,HLAA,84391226,31,8,SHS,1
10034R,DONOR KIT HANDLING,N,HLA,00000633,0,8,SHS,1
10035B,Adsorbtion5,B,HLAA,50791235,0,8,SHS,1
10035B,Adsorbtion5,B,HLAA,52291234,25,8,SHS,1
10035B,Adsorbtion5,B,HLAA,82391236,27,8,SHS,1
10035B,Adsorbtion5,B,HLAA,66691239,28,8,SHS,1
10035B,Adsorbtion5,B,HLAA,81091233,29,8,SHS,1
10035B,Adsorbtion5,B,HLAA,81391237,30,8,SHS,1
10035B,Adsorbtion5,B,HLAA,84391234,31,8,SHS,1
10036B,Adsorbtion6,B,HLAA,50791235,0,8,SHS,1
10036B,Adsorbtion6,B,HLAA,52291234,25,8,SHS,1
10036B,Adsorbtion6,B,HLAA,82391236,27,8,SHS,1
10036B,Adsorbtion6,B,HLAA,66691239,28,8,SHS,1
10036B,Adsorbtion6,B,HLAA,81091233,29,8,SHS,1
10036B,Adsorbtion6,B,HLAA,81391237,30,8,SHS,1
10036B,Adsorbtion6,B,HLAA,84391234,31,8,SHS,1
10037B,Adsorbtion7,B,HLAA,50791235,0,8,SHS,1
10037B,Adsorbtion7,B,HLAA,52291234,25,8,SHS,1
10037B,Adsorbtion7,B,HLAA,82391236,27,8,SHS,1
10037B,Adsorbtion7,B,HLAA,66691239,28,8,SHS,1
10037B,Adsorbtion7,B,HLAA,81091233,29,8,SHS,1
10037B,Adsorbtion7,B,HLAA,81391237,30,8,SHS,1
10037B,Adsorbtion7,B,HLAA,84391234,31,8,SHS,1
10038B,Adsorbtion8,B,HLAA,50791235,0,8,SHS,1
10038B,Adsorbtion8,B,HLAA,52291234,25,8,SHS,1
10038B,Adsorbtion8,B,HLAA,82391236,27,8,SHS,1
10038B,Adsorbtion8,B,HLAA,66691239,28,8,SHS,1
10038B,Adsorbtion8,B,HLAA,81091233,29,8,SHS,1
10038B,Adsorbtion8,B,HLAA,81391237,30,8,SHS,1
10038B,Adsorbtion8,B,HLAA,84391234,31,8,SHS,1
10039B,Adsorbtion9,B,HLAA,50791235,0,8,SHS,1
10039B,Adsorbtion9,B,HLAA,52291234,25,8,SHS,1
10039B,Adsorbtion9,B,HLAA,82391236,27,8,SHS,1
10039B,Adsorbtion9,B,HLAA,66691239,28,8,SHS,1
10039B,Adsorbtion9,B,HLAA,81091233,29,8,SHS,1
10039B,Adsorbtion9,B,HLAA,81391237,30,8,SHS,1
10039B,Adsorbtion9,B,HLAA,84391234,31,8,SHS,1
10040B,Haplo Prep Class I_1,B,HLAA,50795952,0,8,SHS,1
10040B,Haplo Prep Class I_1,B,HLAA,52295952,25,8,SHS,1
10040B,Haplo Prep Class I_1,B,HLAA,82395952,27,8,SHS,1
10040B,Haplo Prep Class I_1,B,HLAA,66695952,28,8,SHS,1
10040B,Haplo Prep Class I_1,B,HLAA,81095952,29,8,SHS,1
10040B,Haplo Prep Class I_1,B,HLAA,81395952,30,8,SHS,1
10040B,Haplo Prep Class I_1,B,HLAA,84395952,31,8,SHS,1
10041B,Haplo Prep Class I_2,B,HLAA,50795952,0,8,SHS,1
10041B,Haplo Prep Class I_2,B,HLAA,52295952,25,8,SHS,1
10041B,Haplo Prep Class I_2,B,HLAA,82395952,27,8,SHS,1
10041B,Haplo Prep Class I_2,B,HLAA,66695952,28,8,SHS,1
10041B,Haplo Prep Class I_2,B,HLAA,81095952,29,8,SHS,1
10041B,Haplo Prep Class I_2,B,HLAA,81395952,30,8,SHS,1
10041B,Haplo Prep Class I_2,B,HLAA,84395952,31,8,SHS,1
10042B,Haplo Prep Class I_3,B,HLAA,50795952,0,8,SHS,1
10042B,Haplo Prep Class I_3,B,HLAA,52295952,25,8,SHS,1
10042B,Haplo Prep Class I_3,B,HLAA,82395952,27,8,SHS,1
10042B,Haplo Prep Class I_3,B,HLAA,66695952,28,8,SHS,1
10042B,Haplo Prep Class I_3,B,HLAA,81095952,29,8,SHS,1
10042B,Haplo Prep Class I_3,B,HLAA,81395952,30,8,SHS,1
10042B,Haplo Prep Class I_3,B,HLAA,84395952,31,8,SHS,1
10043B,Haplo Prep Class II_1,B,HLAA,50796151,0,8,SHS,1
10043B,Haplo Prep Class II_1,B,HLAA,52296151,25,8,SHS,1
10043B,Haplo Prep Class II_1,B,HLAA,82396151,27,8,SHS,1
10043B,Haplo Prep Class II_1,B,HLAA,66696151,28,8,SHS,1
10043B,Haplo Prep Class II_1,B,HLAA,81096151,29,8,SHS,1
10043B,Haplo Prep Class II_1,B,HLAA,81396151,30,8,SHS,1
10043B,Haplo Prep Class II_1,B,HLAA,84396151,31,8,SHS,1
10044B,Haplo Prep Class II_2,B,HLAA,50796151,0,8,SHS,1
10044B,Haplo Prep Class II_2,B,HLAA,52296151,25,8,SHS,1
10044B,Haplo Prep Class II_2,B,HLAA,82396151,27,8,SHS,1
10044B,Haplo Prep Class II_2,B,HLAA,66696151,28,8,SHS,1
10044B,Haplo Prep Class II_2,B,HLAA,81096151,29,8,SHS,1
10044B,Haplo Prep Class II_2,B,HLAA,81396151,30,8,SHS,1
10044B,Haplo Prep Class II_2,B,HLAA,84396151,31,8,SHS,1
10045B,PCR A Typing 2,B,HLAA,50795853,0,8,SHS,1
10045B,PCR A Typing 2,B,HLAA,52295853,25,8,SHS,1
10045B,PCR A Typing 2,B,HLAA,82395853,27,8,SHS,1
10045B,PCR A Typing 2,B,HLAA,66695853,28,8,SHS,1
10045B,PCR A Typing 2,B,HLAA,81095853,29,8,SHS,1
10045B,PCR A Typing 2,B,HLAA,81395853,30,8,SHS,1
10045B,PCR A Typing 2,B,HLAA,84395853,31,8,SHS,1
10046B,PCR A Typing 3,B,HLAA,50795853,0,8,SHS,1
10046B,PCR A Typing 3,B,HLAA,52295853,25,8,SHS,1
10046B,PCR A Typing 3,B,HLAA,82395853,27,8,SHS,1
10046B,PCR A Typing 3,B,HLAA,66695853,28,8,SHS,1
10046B,PCR A Typing 3,B,HLAA,81095853,29,8,SHS,1
10046B,PCR A Typing 3,B,HLAA,81395853,30,8,SHS,1
10046B,PCR A Typing 3,B,HLAA,84395853,31,8,SHS,1
10047B,PCR B Typing 2,B,HLAA,50795861,0,8,SHS,1
10047B,PCR B Typing 2,B,HLAA,52295861,25,8,SHS,1
10047B,PCR B Typing 2,B,HLAA,82395861,27,8,SHS,1
10047B,PCR B Typing 2,B,HLAA,66695861,28,8,SHS,1
10047B,PCR B Typing 2,B,HLAA,81095861,29,8,SHS,1
10047B,PCR B Typing 2,B,HLAA,81395861,30,8,SHS,1
10047B,PCR B Typing 2,B,HLAA,84395861,31,8,SHS,1
10048B,PCR B Typing 3,B,HLAA,50795861,0,8,SHS,1
10048B,PCR B Typing 3,B,HLAA,52295861,25,8,SHS,1
10048B,PCR B Typing 3,B,HLAA,82395861,27,8,SHS,1
10048B,PCR B Typing 3,B,HLAA,66695861,28,8,SHS,1
10048B,PCR B Typing 3,B,HLAA,81095861,29,8,SHS,1
10048B,PCR B Typing 3,B,HLAA,81395861,30,8,SHS,1
10048B,PCR B Typing 3,B,HLAA,84395861,31,8,SHS,1
10048R,RECIPIENT KIT HANDLING,N,HLA,00000634,0,8,SHS,1
10049B,PCR C Typing 2,B,HLAA,50794452,0,8,SHS,1
10049B,PCR C Typing 2,B,HLAA,52294451,25,8,SHS,1
10049B,PCR C Typing 2,B,HLAA,82394453,27,8,SHS,1
10049B,PCR C Typing 2,B,HLAA,66694456,28,8,SHS,1
10049B,PCR C Typing 2,B,HLAA,81094451,29,8,SHS,1
10049B,PCR C Typing 2,B,HLAA,81394454,30,8,SHS,1
10049B,PCR C Typing 2,B,HLAA,84394451,31,8,SHS,1
10050B,PCR C Typing 3,B,HLAA,50794452,0,8,SHS,1
10050B,PCR C Typing 3,B,HLAA,52294451,25,8,SHS,1
10050B,PCR C Typing 3,B,HLAA,82394453,27,8,SHS,1
10050B,PCR C Typing 3,B,HLAA,66694456,28,8,SHS,1
10050B,PCR C Typing 3,B,HLAA,81094451,29,8,SHS,1
10050B,PCR C Typing 3,B,HLAA,81394454,30,8,SHS,1
10050B,PCR C Typing 3,B,HLAA,84394451,31,8,SHS,1
10051B,PCR DPA1 Typing 1,B,HLAA,50794669,0,8,SHS,1
10051B,PCR DPA1 Typing 1,B,HLAA,52294668,25,8,SHS,1
10051B,PCR DPA1 Typing 1,B,HLAA,82394661,27,8,SHS,1
10051B,PCR DPA1 Typing 1,B,HLAA,66694663,28,8,SHS,1
10051B,PCR DPA1 Typing 1,B,HLAA,81094667,29,8,SHS,1
10051B,PCR DPA1 Typing 1,B,HLAA,81394661,30,8,SHS,1
10051B,PCR DPA1 Typing 1,B,HLAA,84394668,31,8,SHS,1
10052B,PCR DPA1 Typing 2,B,HLAA,50794669,0,8,SHS,1
10052B,PCR DPA1 Typing 2,B,HLAA,52294668,25,8,SHS,1
10052B,PCR DPA1 Typing 2,B,HLAA,82394661,27,8,SHS,1
10052B,PCR DPA1 Typing 2,B,HLAA,66694663,28,8,SHS,1
10052B,PCR DPA1 Typing 2,B,HLAA,81094667,29,8,SHS,1
10052B,PCR DPA1 Typing 2,B,HLAA,81394661,30,8,SHS,1
10052B,PCR DPA1 Typing 2,B,HLAA,84394668,31,8,SHS,1
10053B,PCR DPB1 Typing 1,B,HLAA,50794486,0,8,SHS,1
10053B,PCR DPB1 Typing 1,B,HLAA,52294485,25,8,SHS,1
10053B,PCR DPB1 Typing 1,B,HLAA,82394487,27,8,SHS,1
10053B,PCR DPB1 Typing 1,B,HLAA,66694481,28,8,SHS,1
10053B,PCR DPB1 Typing 1,B,HLAA,81094484,29,8,SHS,1
10053B,PCR DPB1 Typing 1,B,HLAA,81394488,30,8,SHS,1
10053B,PCR DPB1 Typing 1,B,HLAA,84394485,31,8,SHS,1
10054B,PCR DPB1 Typing 2,B,HLAA,50794486,0,8,SHS,1
10054B,PCR DPB1 Typing 2,B,HLAA,52294485,25,8,SHS,1
10054B,PCR DPB1 Typing 2,B,HLAA,82394487,27,8,SHS,1
10054B,PCR DPB1 Typing 2,B,HLAA,66694481,28,8,SHS,1
10054B,PCR DPB1 Typing 2,B,HLAA,81094484,29,8,SHS,1
10054B,PCR DPB1 Typing 2,B,HLAA,81394488,30,8,SHS,1
10054B,PCR DPB1 Typing 2,B,HLAA,84394485,31,8,SHS,1
10055B,PCR DQA1 Typing 1,B,HLAA,50794511,0,8,SHS,1
10055B,PCR DQA1 Typing 1,B,HLAA,52294519,25,8,SHS,1
10055B,PCR DQA1 Typing 1,B,HLAA,82394511,27,8,SHS,1
10055B,PCR DQA1 Typing 1,B,HLAA,66694514,28,8,SHS,1
10055B,PCR DQA1 Typing 1,B,HLAA,81094518,29,8,SHS,1
10055B,PCR DQA1 Typing 1,B,HLAA,81394512,30,8,SHS,1
10055B,PCR DQA1 Typing 1,B,HLAA,84394519,31,8,SHS,1
10056B,PCR DQA1 Typing 2,B,HLAA,50794511,0,8,SHS,1
10056B,PCR DQA1 Typing 2,B,HLAA,52294519,25,8,SHS,1
10056B,PCR DQA1 Typing 2,B,HLAA,82394511,27,8,SHS,1
10056B,PCR DQA1 Typing 2,B,HLAA,66694514,28,8,SHS,1
10056B,PCR DQA1 Typing 2,B,HLAA,81094518,29,8,SHS,1
10056B,PCR DQA1 Typing 2,B,HLAA,81394512,30,8,SHS,1
10056B,PCR DQA1 Typing 2,B,HLAA,84394519,31,8,SHS,1
10057B,PCR DQB1 Typing 1,B,HLAA,50794387,0,8,SHS,1
10057B,PCR DQB1 Typing 1,B,HLAA,52294386,25,8,SHS,1
10057B,PCR DQB1 Typing 1,B,HLAA,82394388,27,8,SHS,1
10057B,PCR DQB1 Typing 1,B,HLAA,66694381,28,8,SHS,1
10057B,PCR DQB1 Typing 1,B,HLAA,81094385,29,8,SHS,1
10057B,PCR DQB1 Typing 1,B,HLAA,81394389,30,8,SHS,1
10057B,PCR DQB1 Typing 1,B,HLAA,84394386,31,8,SHS,1
10058B,PCR DQB1 Typing 2TRALI,B,HLAA,50794387,0,8,SHS,1
10058B,PCR DQB1 Typing 2TRALI,B,HLAA,52294386,25,8,SHS,1
10058B,PCR DQB1 Typing 2TRALI,B,HLAA,82394388,27,8,SHS,1
10058B,PCR DQB1 Typing 2TRALI,B,HLAA,66694381,28,8,SHS,1
10058B,PCR DQB1 Typing 2TRALI,B,HLAA,81094385,29,8,SHS,1
10058B,PCR DQB1 Typing 2TRALI,B,HLAA,81394389,30,8,SHS,1
10058B,PCR DQB1 Typing 2TRALI,B,HLAA,84394386,31,8,SHS,1
10061B,PCR DRB1 Typing 1,B,HLAA,50794395,0,8,SHS,1
10061B,PCR DRB1 Typing 1,B,HLAA,52294394,25,8,SHS,1
10061B,PCR DRB1 Typing 1,B,HLAA,82394396,27,8,SHS,1
10061B,PCR DRB1 Typing 1,B,HLAA,66694399,28,8,SHS,1
10061B,PCR DRB1 Typing 1,B,HLAA,81094393,29,8,SHS,1
10061B,PCR DRB1 Typing 1,B,HLAA,81394397,30,8,SHS,1
10061B,PCR DRB1 Typing 1,B,HLAA,84394394,31,8,SHS,1
10062B,PCR DRB1 Typing 2,B,HLAA,50794395,0,8,SHS,1
10062B,PCR DRB1 Typing 2,B,HLAA,52294394,25,8,SHS,1
10062B,PCR DRB1 Typing 2,B,HLAA,82394396,27,8,SHS,1
10062B,PCR DRB1 Typing 2,B,HLAA,66694399,28,8,SHS,1
10062B,PCR DRB1 Typing 2,B,HLAA,81094393,29,8,SHS,1
10062B,PCR DRB1 Typing 2,B,HLAA,81394397,30,8,SHS,1
10062B,PCR DRB1 Typing 2,B,HLAA,84394394,31,8,SHS,1
10063B,PCR DRB345 Typing 1,B,HLAA,50794561,0,8,SHS,1
10063B,PCR DRB345 Typing 1,B,HLAA,52294569,25,8,SHS,1
10063B,PCR DRB345 Typing 1,B,HLAA,82394561,27,8,SHS,1
10063B,PCR DRB345 Typing 1,B,HLAA,66694564,28,8,SHS,1
10063B,PCR DRB345 Typing 1,B,HLAA,81094568,29,8,SHS,1
10063B,PCR DRB345 Typing 1,B,HLAA,81394562,30,8,SHS,1
10063B,PCR DRB345 Typing 1,B,HLAA,84394569,31,8,SHS,1
10064B,PCR DRB345 Typing 2,B,HLAA,50794561,0,8,SHS,1
10064B,PCR DRB345 Typing 2,B,HLAA,52294569,25,8,SHS,1
10064B,PCR DRB345 Typing 2,B,HLAA,82394561,27,8,SHS,1
10064B,PCR DRB345 Typing 2,B,HLAA,66694564,28,8,SHS,1
10064B,PCR DRB345 Typing 2,B,HLAA,81094568,29,8,SHS,1
10064B,PCR DRB345 Typing 2,B,HLAA,81394562,30,8,SHS,1
10064B,PCR DRB345 Typing 2,B,HLAA,84394569,31,8,SHS,1
10065B,T-cell XM-CDC,B,SQ,50792456,0,8,SHS,1
10065B,T-cell XM-CDC,B,SQ,50792464,0,8,SHS,1
10065B,T-cell XM-CDC,B,SQ,50792472,0,8,SHS,1
10065B,T-cell XM-CDC,B,SQ,50792480,0,8,SHS,1
10065B,T-cell XM-CDC,B,SQ,52292455,25,8,SHS,1
10065B,T-cell XM-CDC,B,SQ,52292463,25,8,SHS,1
10065B,T-cell XM-CDC,B,SQ,52292471,25,8,SHS,1
10065B,T-cell XM-CDC,B,SQ,52292489,25,8,SHS,1
10066B,B-cell XM-CDC,B,SQ,50792498,0,8,SHS,1
10066B,B-cell XM-CDC,B,SQ,50792506,0,8,SHS,1
10066B,B-cell XM-CDC,B,SQ,50792514,0,8,SHS,1
10066B,B-cell XM-CDC,B,SQ,50792522,0,8,SHS,1
10066B,B-cell XM-CDC,B,SQ,52292497,25,8,SHS,1
10066B,B-cell XM-CDC,B,SQ,52292505,25,8,SHS,1
10066B,B-cell XM-CDC,B,SQ,52292513,25,8,SHS,1
10066B,B-cell XM-CDC,B,SQ,52292521,25,8,SHS,1
10067B,Flow B cell Auto XM,B,SQ,50792209,0,8,SHS,1
10067B,Flow B cell Auto XM,B,SQ,50792217,0,8,SHS,1
10067B,Flow B cell Auto XM,B,SQ,50792225,0,8,SHS,2
10067B,Flow B cell Auto XM,B,SQ,50792233,0,8,SHS,1
10067B,Flow B cell Auto XM,B,SQ,52292208,25,8,SHS,1
10067B,Flow B cell Auto XM,B,SQ,52292216,25,8,SHS,1
10067B,Flow B cell Auto XM,B,SQ,52292224,25,8,SHS,2
10067B,Flow B cell Auto XM,B,SQ,52292232,25,8,SHS,1
10068B,Flow T cell Auto XM,B,SQ,50792167,0,8,SHS,1
10068B,Flow T cell Auto XM,B,SQ,50792175,0,8,SHS,1
10068B,Flow T cell Auto XM,B,SQ,50792183,0,8,SHS,2
10068B,Flow T cell Auto XM,B,SQ,50792191,0,8,SHS,1
10068B,Flow T cell Auto XM,B,SQ,52292166,25,8,SHS,1
10068B,Flow T cell Auto XM,B,SQ,52292174,25,8,SHS,1
10068B,Flow T cell Auto XM,B,SQ,52292182,25,8,SHS,2
10068B,Flow T cell Auto XM,B,SQ,52292190,25,8,SHS,1
10071B,Immune Function,B,HLAA,50791268,0,8,SHS,1
10071B,Immune Function,B,HLAA,52291267,25,8,SHS,1
10071B,Immune Function,B,HLAA,82391269,27,8,SHS,1
10071B,Immune Function,B,HLAA,66691262,28,8,SHS,1
10071B,Immune Function,B,HLAA,81091266,29,8,SHS,1
10071B,Immune Function,B,HLAA,81391260,30,8,SHS,1
10071B,Immune Function,B,HLAA,84391267,31,8,SHS,1
10072B,SUB1,B,SQ,50791268,0,8,SHS,1
10072B,SUB1,B,SQ,52291267,25,8,SHS,1
10073B,LMX C1Q Monit SAB CL I,B,HLAA,50796061,0,8,SHS,1
10073B,LMX C1Q Monit SAB CL I,B,HLAA,52296061,25,8,SHS,1
10073B,LMX C1Q Monit SAB CL I,B,HLAA,82396061,27,8,SHS,1
10073B,LMX C1Q Monit SAB CL I,B,HLAA,66696061,28,8,SHS,1
10073B,LMX C1Q Monit SAB CL I,B,HLAA,81096061,29,8,SHS,1
10073B,LMX C1Q Monit SAB CL I,B,HLAA,81396061,30,8,SHS,1
10073B,LMX C1Q Monit SAB CL I,B,HLAA,84396061,31,8,SHS,1
10074B,LMX C1Q Monit SAB CL I,B,HLAA,50796061,0,8,SHS,1
10074B,LMX C1Q Monit SAB CL I,B,HLAA,52296061,25,8,SHS,1
10074B,LMX C1Q Monit SAB CL I,B,HLAA,82396061,27,8,SHS,1
10074B,LMX C1Q Monit SAB CL I,B,HLAA,66696061,28,8,SHS,1
10074B,LMX C1Q Monit SAB CL I,B,HLAA,81096061,29,8,SHS,1
10074B,LMX C1Q Monit SAB CL I,B,HLAA,81396061,30,8,SHS,1
10074B,LMX C1Q Monit SAB CL I,B,HLAA,84396061,31,8,SHS,1
10075B,LMX C1Q Monit SAB CL I,B,HLAA,50796061,0,8,SHS,1
10075B,LMX C1Q Monit SAB CL I,B,HLAA,52296061,25,8,SHS,1
10075B,LMX C1Q Monit SAB CL I,B,HLAA,82396061,27,8,SHS,1
10075B,LMX C1Q Monit SAB CL I,B,HLAA,66696061,28,8,SHS,1
10075B,LMX C1Q Monit SAB CL I,B,HLAA,81096061,29,8,SHS,1
10075B,LMX C1Q Monit SAB CL I,B,HLAA,81396061,30,8,SHS,1
10075B,LMX C1Q Monit SAB CL I,B,HLAA,84396061,31,8,SHS,1
10076B,LMX C1Q Monit SAB CL II,B,HLAA,50796078,0,8,SHS,1
10076B,LMX C1Q Monit SAB CL II,B,HLAA,52296078,25,8,SHS,1
10076B,LMX C1Q Monit SAB CL II,B,HLAA,82396078,27,8,SHS,1
10076B,LMX C1Q Monit SAB CL II,B,HLAA,66696078,28,8,SHS,1
10076B,LMX C1Q Monit SAB CL II,B,HLAA,81096078,29,8,SHS,1
10076B,LMX C1Q Monit SAB CL II,B,HLAA,81396078,30,8,SHS,1
10076B,LMX C1Q Monit SAB CL II,B,HLAA,84396078,31,8,SHS,1
10077B,LMX C1Q Monit SAB CL II,B,HLAA,50796078,0,8,SHS,1
10077B,LMX C1Q Monit SAB CL II,B,HLAA,52296078,25,8,SHS,1
10077B,LMX C1Q Monit SAB CL II,B,HLAA,82396078,27,8,SHS,1
10077B,LMX C1Q Monit SAB CL II,B,HLAA,66696078,28,8,SHS,1
10077B,LMX C1Q Monit SAB CL II,B,HLAA,81096078,29,8,SHS,1
10077B,LMX C1Q Monit SAB CL II,B,HLAA,81396078,30,8,SHS,1
10077B,LMX C1Q Monit SAB CL II,B,HLAA,84396078,31,8,SHS,1
10078B,LMX C1Q Monit SAB CL II,B,HLAA,50796078,0,8,SHS,1
10078B,LMX C1Q Monit SAB CL II,B,HLAA,52296078,25,8,SHS,1
10078B,LMX C1Q Monit SAB CL II,B,HLAA,82396078,27,8,SHS,1
10078B,LMX C1Q Monit SAB CL II,B,HLAA,66696078,28,8,SHS,1
10078B,LMX C1Q Monit SAB CL II,B,HLAA,81096078,29,8,SHS,1
10078B,LMX C1Q Monit SAB CL II,B,HLAA,81396078,30,8,SHS,1
10078B,LMX C1Q Monit SAB CL II,B,HLAA,84396078,31,8,SHS,1
10079B,Chimerism STR Recip Current BL,B,SQ,50793744,0,8,SHS,1
10079B,Chimerism STR Recip Current BL,B,SQ,50793751,0,8,SHS,1
10079B,Chimerism STR Recip Current BL,B,SQ,50793769,0,8,SHS,13
10079B,Chimerism STR Recip Current BL,B,SQ,50793777,0,8,SHS,15
10079B,Chimerism STR Recip Current BL,B,SQ,50793785,0,8,SHS,1
10079B,Chimerism STR Recip Current BL,B,SQ,50793801,0,8,SHS,1
10079B,Chimerism STR Recip Current BL,B,SQ,52293743,25,8,SHS,1
10079B,Chimerism STR Recip Current BL,B,SQ,52293750,25,8,SHS,1
10079B,Chimerism STR Recip Current BL,B,SQ,52293768,25,8,SHS,13
10079B,Chimerism STR Recip Current BL,B,SQ,52293776,25,8,SHS,15
10079B,Chimerism STR Recip Current BL,B,SQ,52293784,25,8,SHS,1
10079B,Chimerism STR Recip Current BL,B,SQ,52293800,25,8,SHS,1
10080B,CD31 Minor AG Typing,B,HLAA,50795887,0,8,SHS,1
10080B,CD31 Minor AG Typing,B,HLAA,52295887,25,8,SHS,1
10080B,CD31 Minor AG Typing,B,HLAA,82395887,27,8,SHS,1
10080B,CD31 Minor AG Typing,B,HLAA,66695887,28,8,SHS,1
10080B,CD31 Minor AG Typing,B,HLAA,81095887,29,8,SHS,1
10080B,CD31 Minor AG Typing,B,HLAA,81395887,30,8,SHS,1
10080B,CD31 Minor AG Typing,B,HLAA,84395887,31,8,SHS,1
10081B,T-cell Auto XM-CDC1 - H012,B,HLAA,50795762,0,8,SHS,1
10081B,T-cell Auto XM-CDC1 - H012,B,HLAA,52295762,25,8,SHS,1
10081B,T-cell Auto XM-CDC1 - H012,B,HLAA,82395762,27,8,SHS,1
10081B,T-cell Auto XM-CDC1 - H012,B,HLAA,66695762,28,8,SHS,1
10081B,T-cell Auto XM-CDC1 - H012,B,HLAA,81095762,29,8,SHS,1
10081B,T-cell Auto XM-CDC1 - H012,B,HLAA,81395762,30,8,SHS,1
10081B,T-cell Auto XM-CDC1 - H012,B,HLAA,84395762,31,8,SHS,1
10082B,T-cell Auto XM-CDC2 - H012,B,HLAA,50795762,0,8,SHS,1
10082B,T-cell Auto XM-CDC2 - H012,B,HLAA,52295762,25,8,SHS,1
10082B,T-cell Auto XM-CDC2 - H012,B,HLAA,82395762,27,8,SHS,1
10082B,T-cell Auto XM-CDC2 - H012,B,HLAA,66695762,28,8,SHS,1
10082B,T-cell Auto XM-CDC2 - H012,B,HLAA,81095762,29,8,SHS,1
10082B,T-cell Auto XM-CDC2 - H012,B,HLAA,81395762,30,8,SHS,1
10082B,T-cell Auto XM-CDC2 - H012,B,HLAA,84395762,31,8,SHS,1
10083B,T-cell Auto XM-CDC3 - H012,B,HLAA,50795762,0,8,SHS,1
10083B,T-cell Auto XM-CDC3 - H012,B,HLAA,52295762,25,8,SHS,1
10083B,T-cell Auto XM-CDC3 - H012,B,HLAA,82395762,27,8,SHS,1
10083B,T-cell Auto XM-CDC3 - H012,B,HLAA,66695762,28,8,SHS,1
10083B,T-cell Auto XM-CDC3 - H012,B,HLAA,81095762,29,8,SHS,1
10083B,T-cell Auto XM-CDC3 - H012,B,HLAA,81395762,30,8,SHS,1
10083B,T-cell Auto XM-CDC3 - H012,B,HLAA,84395762,31,8,SHS,1
10084B,T-cell Auto XM-CDC4 - H012,B,HLAA,50795762,0,8,SHS,1
10084B,T-cell Auto XM-CDC4 - H012,B,HLAA,52295762,25,8,SHS,1
10084B,T-cell Auto XM-CDC4 - H012,B,HLAA,82395762,27,8,SHS,1
10084B,T-cell Auto XM-CDC4 - H012,B,HLAA,66695762,28,8,SHS,1
10084B,T-cell Auto XM-CDC4 - H012,B,HLAA,81095762,29,8,SHS,1
10084B,T-cell Auto XM-CDC4 - H012,B,HLAA,81395762,30,8,SHS,1
10084B,T-cell Auto XM-CDC4 - H012,B,HLAA,84395762,31,8,SHS,1
10087B,B-cell Auto XM-CDC1 - H013,B,HLAA,50795771,0,8,SHS,1
10087B,B-cell Auto XM-CDC1 - H013,B,HLAA,52295771,25,8,SHS,1
10087B,B-cell Auto XM-CDC1 - H013,B,HLAA,82395771,27,8,SHS,1
10087B,B-cell Auto XM-CDC1 - H013,B,HLAA,66695771,28,8,SHS,1
10087B,B-cell Auto XM-CDC1 - H013,B,HLAA,81095771,29,8,SHS,1
10087B,B-cell Auto XM-CDC1 - H013,B,HLAA,81395771,30,8,SHS,1
10087B,B-cell Auto XM-CDC1 - H013,B,HLAA,84395771,31,8,SHS,1
10088B,B-cell Auto XM-CDC2 - H013,B,HLAA,50795771,0,8,SHS,1
10088B,B-cell Auto XM-CDC2 - H013,B,HLAA,52295771,25,8,SHS,1
10088B,B-cell Auto XM-CDC2 - H013,B,HLAA,82395771,27,8,SHS,1
10088B,B-cell Auto XM-CDC2 - H013,B,HLAA,66695771,28,8,SHS,1
10088B,B-cell Auto XM-CDC2 - H013,B,HLAA,81095771,29,8,SHS,1
10088B,B-cell Auto XM-CDC2 - H013,B,HLAA,81395771,30,8,SHS,1
10088B,B-cell Auto XM-CDC2 - H013,B,HLAA,84395771,31,8,SHS,1
10089B,B-cell Auto XM-CDC3 - H013,B,HLAA,50795771,0,8,SHS,1
10089B,B-cell Auto XM-CDC3 - H013,B,HLAA,52295771,25,8,SHS,1
10089B,B-cell Auto XM-CDC3 - H013,B,HLAA,82395771,27,8,SHS,1
10089B,B-cell Auto XM-CDC3 - H013,B,HLAA,66695771,28,8,SHS,1
10089B,B-cell Auto XM-CDC3 - H013,B,HLAA,81095771,29,8,SHS,1
10089B,B-cell Auto XM-CDC3 - H013,B,HLAA,81395771,30,8,SHS,1
10089B,B-cell Auto XM-CDC3 - H013,B,HLAA,84395771,31,8,SHS,1
10090B,B-cell Auto XM-CDC4 - H013,B,HLAA,50795771,0,8,SHS,1
10090B,B-cell Auto XM-CDC4 - H013,B,HLAA,52295771,25,8,SHS,1
10090B,B-cell Auto XM-CDC4 - H013,B,HLAA,82395771,27,8,SHS,1
10090B,B-cell Auto XM-CDC4 - H013,B,HLAA,66695771,28,8,SHS,1
10090B,B-cell Auto XM-CDC4 - H013,B,HLAA,81095771,29,8,SHS,1
10090B,B-cell Auto XM-CDC4 - H013,B,HLAA,81395771,30,8,SHS,1
10090B,B-cell Auto XM-CDC4 - H013,B,HLAA,84395771,31,8,SHS,1
10094B,LMX DPA DPB Locus Typing,B,HLAA,50796177,0,8,SHS,1
10094B,LMX DPA DPB Locus Typing,B,HLAA,52296177,25,8,SHS,1
10094B,LMX DPA DPB Locus Typing,B,HLAA,82396177,27,8,SHS,1
