clinical_item_id,name,description,count,order_code_description,min_price,max_price,mean_price,median_price,min_volume_charge,max_volume_charge,mean_volume_charge,median_volume_charge
52497,LABHSVG,HSV 1/2 TYPE-SPECIFIC IGG,46,HSV 1/2 TYPE-SPECIFIC IGG,30.0,45.0,37.5,37.5,1380.0,2070.0,1725.0,1725.0
52518,LABPCEG7O,"ISTAT EG7, OTHER",439,"ISTAT EG7, OTHER",204.0,815.0,370.8,219.0,89556.0,357785.0,162781.2,96141.0
52519,LABYFUN,"UREA NITROGEN, FLUID",69,"UREA NITROGEN, BODY FLUID",30.0,30.0,30.0,30.0,2070.0,2070.0,2070.0,2070.0
52535,LABYZINCS,ZINC,211,ZINC                                  NONORDERABLE,11.0,11.0,11.0,11.0,2321.0,2321.0,2321.0,2321.0
52544,LABTOTALC,"PROTEIN C AG, TOTAL",70,"PROTEIN C AG, TOTAL",133.0,133.0,133.0,133.0,9310.0,9310.0,9310.0,9310.0
52552,LAB11080R,GAD AB,37,GAD65 AB ASSAY,14.0,14.0,14.0,14.0,518.0,518.0,518.0,518.0
52560,LABMOLDS,MOLDS ALLERGY SCREEN,4,MOLDS ALLERGY SCREEN,79.0,79.0,79.0,79.0,316.0,316.0,316.0,316.0
52567,LABFHAN,HANTAVIRUS AB ELISA,24,"HANTAVIRUS ANTIBODIES, ELISA",47.0,47.0,47.0,47.0,1128.0,1128.0,1128.0,1128.0
52575,LABAMIPRL,AMIKACIN TROUGH LEVEL,138,"AMIKACIN, TROUGH",191.0,191.0,191.0,191.0,26358.0,26358.0,26358.0,26358.0
52578,LABCEBPA,"DETECTION OF CEBPA, BLOOD",239,"DETECTION CEBPA, BLOOD",1881.0,1881.0,1881.0,1881.0,449559.0,449559.0,449559.0,449559.0
52591,LABUCLT,"CHLORIDE, URINE (TIMED)",18,"CHLORIDE, URINE (TIMED)",131.0,131.0,131.0,131.0,2358.0,2358.0,2358.0,2358.0
52597,LABYFVPA,VALPROIC ACID FREE AND TOTAL,243,"VALPROIC ACID, FREE & TOTAL",52.0,52.0,52.0,52.0,12636.0,12636.0,12636.0,12636.0
52620,LABROVRE,VRE SCREEN,28,R/O VRE,165.0,165.0,165.0,165.0,4620.0,4620.0,4620.0,4620.0
52628,LABCIGA,"IGA, CSF",23,"IMMUNOGLOBULIN A, CSF",9.0,9.0,9.0,9.0,207.0,207.0,207.0,207.0
52631,LABECHIG,"ECHINOCOCCUS AB, IGG",49,"ECHINOCOCCUS AB, IgG W/RFLX WB",128.0,128.0,128.0,128.0,6272.0,6272.0,6272.0,6272.0
65807,LABECHIG,"ECHINOCOCCUS AB, IGG W/REFLEX",15,"ECHINOCOCCUS AB, IgG W/RFLX WB",128.0,128.0,128.0,128.0,1920.0,1920.0,1920.0,1920.0
52641,LABGTOL,GLUCOSE TOLERANCE,6,GLUCOSE TOLERANCE,298.0,298.0,298.0,298.0,1788.0,1788.0,1788.0,1788.0
52656,LABSYDIFF,"DIFFERENTIAL, SYNOVIAL FLUID",61,"DIFFERENTIAL, SYN FLD",252.0,252.0,252.0,252.0,15372.0,15372.0,15372.0,15372.0
52674,LABYFCAR,"CARBAMAZEPINE FREE AND TOTAL, SERUM",49,"CARBAMAZEPINE, FREE & TOTAL",31.0,34.0,32.5,32.5,1519.0,1666.0,1592.5,1592.5
52695,LABDVEFLA,DIRECT VIRAL EXAM FLU A,36,DIRECT VIRAL EXAM FLU A,221.0,221.0,221.0,221.0,7956.0,7956.0,7956.0,7956.0
52773,LABBRASP,BRONCHOPULMONARY ASPERGILLUS SCREEN,98,BRONCHOPULM ASPERGILLOSIS SCRN,179.0,179.0,179.0,179.0,17542.0,17542.0,17542.0,17542.0
52834,LABMONOSC,INFECTIOUS MONO SCREEN,84,Infectious Mono Screen,199.0,199.0,199.0,199.0,16716.0,16716.0,16716.0,16716.0
52929,LABYLEPT,LEPTOSPIROSIS AB,73,LEPTOSPIRA AB,45.0,45.0,45.0,45.0,3285.0,3285.0,3285.0,3285.0
52931,LAB11113R,"TOXOPLASMA AB, IGA",6,TOXOPLASMA IgA,126.0,126.0,126.0,126.0,756.0,756.0,756.0,756.0
52938,LABRIST,RISTOCETIN COFACTOR,131,Ristocetin Co-factor,496.0,496.0,496.0,496.0,64976.0,64976.0,64976.0,64976.0
52954,LABINSL,INSULIN UNSPECIFIED,117,"Insulin, unspecified",181.0,181.0,181.0,181.0,21177.0,21177.0,21177.0,21177.0
52988,LABHTLVB, HTLV-1/2 AB WESTERN BLOT,20,HTLV I/II ANTIBODY                        NONORDERABLE,112.0,112.0,112.0,112.0,2240.0,2240.0,2240.0,2240.0
53077,LABDVEP1,DIRECT VIRAL EXAM PARA 1,8,DIRECT VIRAL EXAM PARA 1,324.0,324.0,324.0,324.0,2592.0,2592.0,2592.0,2592.0
53094,LAB11618R,"HSV 1/2 PCR, AQUEOUS FLUID",78,"HSV 1/2 PCR,AQUEOUS FLUID",531.0,531.0,531.0,531.0,41418.0,41418.0,41418.0,41418.0
53096,LAB11250R,"HHV-8 DNA, QUANT",92,"HHV-8 DNA,QUANT",262.0,262.0,262.0,262.0,24104.0,24104.0,24104.0,24104.0
53112,LABCYSI,"CYSTICERCOSIS, CSF AND SERUM",49,Cysticercosis (CSF+Serum),90.0,90.0,90.0,90.0,4410.0,4410.0,4410.0,4410.0
53207,LABFACT2,FACTOR II ASSAY,77,Factor II Assay,346.0,346.0,346.0,346.0,26642.0,26642.0,26642.0,26642.0
53252,LAB11042R,HISTAMINE LEVEL,24,HISTAMINE LEVEL,34.0,34.0,34.0,34.0,816.0,816.0,816.0,816.0
53282,LABYHMS,"HEAVY METALS SCREEN, BLOOD",78,HEAVY METALS SCREEN,7.0,14.0,10.5,10.5,546.0,1092.0,819.0,819.0
53300,LAB11512R,"CYSTIC FIBROSIS, SEQUENCING",9,"CYSTIC FIBROSIS,SEQUENCING            NONORDERABLE",665.0,665.0,665.0,665.0,5985.0,5985.0,5985.0,5985.0
53308,LABYIFBA,INTRINSIC FACTOR BLOCKING AB,48,INTRINSIC FACTOR BLOCKING AB,20.0,20.0,20.0,20.0,960.0,960.0,960.0,960.0
53351,LABUHGB,"HEMOGLOBIN, URINE",72,"HEMOGLOBIN, URINE",20.0,20.0,20.0,20.0,1440.0,1440.0,1440.0,1440.0
53418,LABYANRNP,AUTOANTIBODIES TO U1RNP,26,"RNP AB, IGG",17.0,17.0,17.0,17.0,442.0,442.0,442.0,442.0
68398,LABYANRNP,"RNP AB, IGG",49,"RNP AB, IGG",17.0,17.0,17.0,17.0,833.0,833.0,833.0,833.0
53440,LABYNMOG,NMO IGG,58,NMO-IGG,161.0,161.0,161.0,161.0,9338.0,9338.0,9338.0,9338.0
53452,LABYUMERC,"MERCURY, URINE (TIMED)",2,"MERCURY, URINE",11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0
53574,LABIGGS3,IGG  SUBCLASS 3,7,IgG Subclass 3,186.0,186.0,186.0,186.0,1302.0,1302.0,1302.0,1302.0
53583,LABYTTGG,"TRANSGLUTAMINASE IGA AND IGG AB, TISSUE",2,"TISS TRANSGLUTAMINASE AB,IGA/G",11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0
53620,LABYSTCL,"CHLORIDE, STOOL",87,"CHLORIDE, STOOL",34.0,34.0,34.0,34.0,2958.0,2958.0,2958.0,2958.0
53672,LABBTHSQ,BETA THALASSEMIA SEQUENCING,6,BETA THALASSEMIA SEQUENCING,1067.0,1067.0,1067.0,1067.0,6402.0,6402.0,6402.0,6402.0
53679,LAB11077R,CALCITONIN,83,CALCITONIN,44.0,44.0,44.0,44.0,3652.0,3652.0,3652.0,3652.0
53699,LABCMVG,CMV GENOTYPE,96,CMV GENOTYPE,638.0,638.0,638.0,638.0,61248.0,61248.0,61248.0,61248.0
53708,LAB11531R,PARANEOPLASTIC AB SCREEN,104,PARANEOPLASTIC AB SCREEN,175.0,244.0,208.25,207.0,18200.0,25376.0,21658.0,21528.0
53721,LABGH,GROWTH HORMONE,87,Growth Hormone,238.0,238.0,238.0,238.0,20706.0,20706.0,20706.0,20706.0
53725,LABCLCR2,CHLAMYDIA MOLECULAR DETECTION,44,Chlamydia Molec detec,566.0,566.0,566.0,566.0,24904.0,24904.0,24904.0,24904.0
53726,LABFCD34,"CD34 PANEL, FLUID",122,"CD34 PANEL, FLUID",699.0,699.0,699.0,699.0,85278.0,85278.0,85278.0,85278.0
53751,LABYLACTS,"LACTOFERRIN DETECTION, STOOL",125,"LACTOFERRIN DETECTION, STOOL",91.0,91.0,91.0,91.0,11375.0,11375.0,11375.0,11375.0
53760,LABFACT11,FACTOR XI ASSAY,77,Factor XI Assay,375.0,375.0,375.0,375.0,28875.0,28875.0,28875.0,28875.0
53766,LAB11525R,MUSCLE TYROSINE KINASE AB,32,MUSCLE TYROSINE KINASE AB,774.0,774.0,774.0,774.0,24768.0,24768.0,24768.0,24768.0
53788,LABKWB,"POTASSIUM, WHOLE BLOOD",181,"POTASSIUM, WHOLE BLOOD",204.0,204.0,204.0,204.0,36924.0,36924.0,36924.0,36924.0
53832,LABVWFPI,VON WILLEBRAND PROTEASE INHIBITOR,11,VW FACTOR PROTEASE INHIBITOR,184.0,184.0,184.0,184.0,2024.0,2024.0,2024.0,2024.0
53870,LAB11527R,SPINAL MUSCULAR ATROPHY DIAGNO,2,SPINAL MUSCULAR ATROPHY DIAGNO,611.0,611.0,611.0,611.0,1222.0,1222.0,1222.0,1222.0
53927,LAB11139R,CARDIAC REJECTION RISK,11,CARDIAC REJECTION RISK,39.0,39.0,39.0,39.0,429.0,429.0,429.0,429.0
54000,LABCKITMU,DETECTION OF C-KIT MUTATIONS,6,DETECTION OF C-KIT MUTATIONS,1223.0,1223.0,1223.0,1223.0,7338.0,7338.0,7338.0,7338.0
62129,LABCKITMU,DETECTION OF C-KIT MUTATIONS,279,DETECTION OF C-KIT MUTATIONS,1223.0,1223.0,1223.0,1223.0,341217.0,341217.0,341217.0,341217.0
54062,LABSWTCL,"CHLORIDE, SWEAT",56,SWEAT CHLORIDE,199.0,403.0,301.0,301.0,11144.0,22568.0,16856.0,16856.0
54066,LABYCHAGA,"TRYPANOSOMA CRUZI AB, IGG",62,"TRYPANOSOMA CRUZI AB, IGG",43.0,43.0,43.0,43.0,2666.0,2666.0,2666.0,2666.0
54107,LABPSAU,POST-THERAPY PSA,7,POST-THERAPY PSA,342.0,342.0,342.0,342.0,2394.0,2394.0,2394.0,2394.0
54138,LABIGGS1,IGG SUBCLASS 1,8,IgG Subclass 1,186.0,186.0,186.0,186.0,1488.0,1488.0,1488.0,1488.0
54162,LABLDLD,DIRECT LDL CHOLESTEROL,64,LDL Cholesterol,219.0,219.0,219.0,219.0,14016.0,14016.0,14016.0,14016.0
54205,LABUMAGT,"MAGNESIUM, URINE (TIMED)",14,"MAGNESIUM, URINE (TIMED)",280.0,280.0,280.0,280.0,3920.0,3920.0,3920.0,3920.0
54245,LABLEISAB,"LEISHMANIA AB, IFA",12,"LEISHMANIA ANTIBODY, IFA",10.0,10.0,10.0,10.0,120.0,120.0,120.0,120.0
54271,LABYBRUC,BRUCELLA IGG AND IGM AB,172,"BRUCELLA AB, IgG & IgM",26.0,26.0,26.0,26.0,4472.0,4472.0,4472.0,4472.0
54318,LABFTBLYM,"T SUBSETS AND B LYMPHOCYTES, FLUID",76,"T SUBSETS AND B LYMPHS, FLUID",422.0,575.0,520.75,543.0,32072.0,43700.0,39577.0,41268.0
54320,LABYCLOZ,"CLOZAPINE, SERUM",63,CLOZAPINE,12.0,12.0,12.0,12.0,756.0,756.0,756.0,756.0
54326,LABURURIC,"URIC ACID, URINE (RANDOM)",64,"URIC ACID,UR(RANDOM) W/O CREAT",89.0,89.0,89.0,89.0,5696.0,5696.0,5696.0,5696.0
54329,LABYSEROT,"SEROTONIN, SERUM",55,SEROTONIN,45.0,45.0,45.0,45.0,2475.0,2475.0,2475.0,2475.0
54330,LABYC4F,C4 COMPLEMENT FUNCTIONAL,16,"C4 COMPLEMENT, FUNCTIONAL",60.0,60.0,60.0,60.0,960.0,960.0,960.0,960.0
54340,LABUMYOSC,"MYOGLOBIN SCREEN, URINE",122,"Myoglobin Screen, Urine",115.0,115.0,115.0,115.0,14030.0,14030.0,14030.0,14030.0
54349,LABYHGH,"GROWTH HORMONE, SERUM",5,"Growth Hormone, Serum                  MAYO",5.0,5.0,5.0,5.0,25.0,25.0,25.0,25.0
54409,LABYIMIPR,IMIPRAMINE AND DESIPRAMINE,7,IMIPRAMINE AND DESIPRAMINE,19.0,19.0,19.0,19.0,133.0,133.0,133.0,133.0
54458,LABKRAS,KRAS MUTATION DETECTION,99,KRAS MUTATION DETECTION,2556.0,2556.0,2556.0,2556.0,253044.0,253044.0,253044.0,253044.0
54486,LABGENC,GENITAL CULTURE,95,Genital Culture,302.0,302.0,302.0,302.0,28690.0,28690.0,28690.0,28690.0
54517,LABFECHO,"ECHOVIRUS AB, SERUM",18,"ECHOVIRUS AB, SERUM                      NONORDERABLE",21.0,21.0,21.0,21.0,378.0,378.0,378.0,378.0
54549,LAB11096R,"ALPHA 1 ANTITRYPSIN, STOOL",210,"ALPHA 1 ANTITRYPSIN, STOOL",31.0,31.0,31.0,31.0,6510.0,6510.0,6510.0,6510.0
54578,LABYFCHYL,"LIPID ANALYSIS, BODY FLUID",10,"LIPID ANALYSIS, BODY FLUID",9.0,60.0,22.75,11.0,90.0,600.0,227.5,110.0
54580,LABYDHEAS,"DEHYDROEPIANDROSTERONE, SULFATE",15,DHEAS,8.0,8.0,8.0,8.0,120.0,120.0,120.0,120.0
54585,LABCYSCSF,"CYSTICERCUS AB REFLEX PANEL, CSF",28,CYSTICERCUS AB REFLEX PANEL,86.0,86.0,86.0,86.0,2408.0,2408.0,2408.0,2408.0
54613,LABHIBCV,DONOR HIV1 / HBV / HCV NAT,33,"DONOR,HIV-1/HCV/HBV NAT W/REFL",410.0,410.0,410.0,410.0,13530.0,13530.0,13530.0,13530.0
65700,LABHIBCV,"DONOR, HIV-1/HCV/HBV NAT TESTING",13,"DONOR,HIV-1/HCV/HBV NAT W/REFL",410.0,410.0,410.0,410.0,5330.0,5330.0,5330.0,5330.0
54614,LABYLEGS,"LEGIONELLA PNEUMOPHILA, AB",38,LEGIONELLA PNEUMOPHILA AB,11.0,11.0,11.0,11.0,418.0,418.0,418.0,418.0
54626,LABCDAS,CELIAC DISEASE SCREEN,106,CELIAC DISEASE SCREEN,213.0,273.0,243.0,243.0,22578.0,28938.0,25758.0,25758.0
54629,LABYHCCSF,"HCG BETA-SUBUNIT QUANTITATIVE, CSF",34,"HCG BETA-SUBUNIT QN, CSF",42.0,42.0,42.0,42.0,1428.0,1428.0,1428.0,1428.0
54668,LABPGN,PROGESTERONE,14,Progesterone,273.0,273.0,273.0,273.0,3822.0,3822.0,3822.0,3822.0
54737,LABFURICA,"URIC ACID, FLUID",53,"URIC ACID, BODY FLUID",9.0,9.0,9.0,9.0,477.0,477.0,477.0,477.0
54746,LABCYAB,CYSTICERCUS AB,16,CYSTICERCUS AB,83.0,83.0,83.0,83.0,1328.0,1328.0,1328.0,1328.0
54753,LABYAT3AG,"ANTITHROMBIN AG, PLASMA",32,ANTITHROMBIN AG,17.0,17.0,17.0,17.0,544.0,544.0,544.0,544.0
54773,LAB11518R,BCR-ABL1 KINASE DOMAIN MUT ANL,3,BCR-ABL1 KINASE DOMAIN MUT ANL          NONORDERABLE,330.0,330.0,330.0,330.0,990.0,990.0,990.0,990.0
54784,LABCLGCT2,"CHLAMYDIA GC, PAP FLUID",5,Chlamydia/GC (PAP fluid),566.0,566.0,566.0,566.0,2830.0,2830.0,2830.0,2830.0
54792,LABYFK,"POTASSIUM, FLUID",10,"POTASSIUM, BODY FLUID                    NONORDERABLE",27.0,27.0,27.0,27.0,270.0,270.0,270.0,270.0
54801,LAB11153R,"HERPES VIRUS 6 DNA, QUANT",66,"HERPES VIRUS 6 DNA, QUANT",224.0,224.0,224.0,224.0,14784.0,14784.0,14784.0,14784.0
54814,LABYANTSM,AUTOANTIBODIES TO SM,33,"SM AB, IGG",12.0,12.0,12.0,12.0,396.0,396.0,396.0,396.0
54841,LABYAVH,ARGININE VASOPRESSIN (ADH),34,ARGININE VASOPRESSIN,24.0,24.0,24.0,24.0,816.0,816.0,816.0,816.0
54855,LABYHISTA,"HISTAMINE, SERUM",2,HISTAMINE,46.0,46.0,46.0,46.0,92.0,92.0,92.0,92.0
62728,LABYHISTA,"HISTAMINE, PLASMA",6,HISTAMINE,46.0,46.0,46.0,46.0,276.0,276.0,276.0,276.0
54861,LABFILAB,FILARIA IGG4 AB ELISA,35,"FILARIA IgG4 ANTIBODY, ELISA",157.0,157.0,157.0,157.0,5495.0,5495.0,5495.0,5495.0
54869,LABYEMA,"ENDOMYSIAL ANTIBODIES, SERUM",2,"ENDOMYSIAL ABS, SERUM                      MAYO",29.0,29.0,29.0,29.0,58.0,58.0,58.0,58.0
54890,LABFFIBN,FETAL FIBRONECTIN,18,Fetal Fibronectin,1161.0,1161.0,1161.0,1161.0,20898.0,20898.0,20898.0,20898.0
54894,LABCRDVBG,"VENOUS BLOOD GASES, CORD BLOOD",18,"CORD BLOOD GAS, VENOUS",815.0,815.0,815.0,815.0,14670.0,14670.0,14670.0,14670.0
54902,LABYSMG,"MAGNESIUM QUANTITATIVE, FECES",14,"MAGNESIUM, QUANT, FECES",38.0,38.0,38.0,38.0,532.0,532.0,532.0,532.0
54909,LABYDNBT,ANTI - DNASE B TITER,12,ANTI-DNASE B TITER,82.0,82.0,82.0,82.0,984.0,984.0,984.0,984.0
54922,LABPORFEC,"PORPHYRINS FRACTIONATED, FECAL",21,"PORPHYRINS, FECAL FRACT",168.0,168.0,168.0,168.0,3528.0,3528.0,3528.0,3528.0
54936,LABCYSBLD,"CYSTICERCUS AB REFLEX PANEL, SERUM",31,CYSTICERCUS AB REFLEX PANEL,83.0,83.0,83.0,83.0,2573.0,2573.0,2573.0,2573.0
54969,LABC4C8,"CD4 / CD8 PANEL, BLOOD",137,"CD4/CD8 PANEL, BLD",1113.0,1113.0,1113.0,1113.0,152481.0,152481.0,152481.0,152481.0
55006,LABTXCAB,TOXOCARA AB ELISA,17,"TOXOCARA AB, ELISA (SERUM)",92.0,92.0,92.0,92.0,1564.0,1564.0,1564.0,1564.0
55022,LABBM1418,"T(14;18), BONE MARROW",26,"t(14:18), BONE MARROW",932.0,932.0,932.0,932.0,24232.0,24232.0,24232.0,24232.0
55069,LAB11610R,"DONOR, HTLVS(QNS/LIPEMIC ONLY)",11,"NON-DONOR,HTLVS (NON-SMB)",65.0,65.0,65.0,65.0,715.0,715.0,715.0,715.0
55071,LAB11269R,ACETYL RECEPTOR AB PANL,2,ACETYL RECEPTOR AB PANEL,42.0,42.0,42.0,42.0,84.0,84.0,84.0,84.0
55072,LABYANTIN,INSULIN ANTIBODIES,10,INSULIN ABS                             NONORDERABLE,13.0,13.0,13.0,13.0,130.0,130.0,130.0,130.0
55109,LABYPR3,PROTEINASE 3 AUTOANTIBODIES,35,"PROTEINASE 3 ABS, IGG",34.0,34.0,34.0,34.0,1190.0,1190.0,1190.0,1190.0
63783,LABYPR3,PROTEINASE 3 ANTIBODY,157,"PROTEINASE 3 ABS, IGG",34.0,34.0,34.0,34.0,5338.0,5338.0,5338.0,5338.0
55126,LABYDESIP,"DESIPRAMINE, SERUM",38,DESIPRAMINE,27.0,27.0,27.0,27.0,1026.0,1026.0,1026.0,1026.0
55142,LABCANNAB,"NEURONAL NUCLEAR AB, CSF",30,"NEURONAL NUCLEAR AB, CSF",95.0,95.0,95.0,95.0,2850.0,2850.0,2850.0,2850.0
55174,LABYHAET,HEMOPHILUS INFLUENZA IGG,21,"HAEMOPHILUS INFLU B AB, IGG",57.0,57.0,57.0,57.0,1197.0,1197.0,1197.0,1197.0
55205,LABHDL,"HDL, SERUM",60,HDL Cholesterol,192.0,192.0,192.0,192.0,11520.0,11520.0,11520.0,11520.0
55603,LABBCRKDM,BCR - ABL KINASE DOMAIN MUTATION ANALYSIS,47,BCR-ABL Kinase Domain Mutation Analysis,932.0,932.0,932.0,932.0,43804.0,43804.0,43804.0,43804.0
55611,LAB11088R,PP,23,PP,89.0,89.0,89.0,89.0,2047.0,2047.0,2047.0,2047.0
55652,LABYCMBP,"MYELIN BASIC PROTEIN, CSF",8,"MYELIN BASIC PROTEIN, CSF                      MAYO",26.0,26.0,26.0,26.0,208.0,208.0,208.0,208.0
55676,LABGLWB,"GLUCOSE, WHOLE BLOOD",60,"GLUCOSE, WHOLE BLOOD",159.0,159.0,159.0,159.0,9540.0,9540.0,9540.0,9540.0
55697,LABSTAND,STANDARD PRE TRANSPLANT PANEL,10,STANDARD PRETRANSPLANT PKG,2222.0,2222.0,2222.0,2222.0,22220.0,22220.0,22220.0,22220.0
55707,LABDCMVL,DONOR CMV AB (LIVING),31,DONOR CMV- TOTAL AB,25.0,25.0,25.0,25.0,775.0,775.0,775.0,775.0
65694,LABDCMVL,DONOR CMV- TOTAL AB,20,DONOR CMV- TOTAL AB,25.0,25.0,25.0,25.0,500.0,500.0,500.0,500.0
55728,LABAID,AEROBIC ORGANISM ID,6,Aerobic Organism ID,226.0,226.0,226.0,226.0,1356.0,1356.0,1356.0,1356.0
55912,LABMEP,MEDICAL EMERGENCY PANEL,29,MEDICAL EMERGENCY PANEL,1327.0,1327.0,1327.0,1327.0,38483.0,38483.0,38483.0,38483.0
55963,LABYTRAB,TSH RECEPTOR AB,18,THYROTROPIN RECEPTOR AB,42.0,42.0,42.0,42.0,756.0,756.0,756.0,756.0
55967,LAB11240R,MEASLES IGG,15,"MEASLES IGG,IFA",51.0,51.0,51.0,51.0,765.0,765.0,765.0,765.0
56047,LABGDMSCR,GLUCOSE GDM SCREEN,5,"Glucose, GDM Screen",298.0,298.0,298.0,298.0,1490.0,1490.0,1490.0,1490.0
56094,LABYFRUCM,FRUCTOSAMINE,82,FRUCTOSAMINE,13.0,13.0,13.0,13.0,1066.0,1066.0,1066.0,1066.0
56158,LABYUBBC,"BARBITURATE CONFIRMATION, URINE",11,"BARBITURATE CONFIRMATION, UR",14.0,14.0,14.0,14.0,154.0,154.0,154.0,154.0
56181,LAB11855R,"HEPATITIS C VIRAL RNA, QUANT",12,"HEPATITIS C VIRAL RNA, QUANT",396.0,396.0,396.0,396.0,4752.0,4752.0,4752.0,4752.0
56196,LABFDIFF,"DIFFERENTIAL, BODY FLUID",24,"DIFFERENTIAL, BODY FLD",252.0,252.0,252.0,252.0,6048.0,6048.0,6048.0,6048.0
56324,LABFT4ED,FREE T4 BY EQUILIBRIUM DIALYSIS,22,"FREE T4, EQUILIBRIUM DIALYSIS",40.0,40.0,40.0,40.0,880.0,880.0,880.0,880.0
56334,LABCHON,"A/HYPOCHONDROPLASIA, SERUM",2,A/HYPOCHONDROPLASIA,1088.0,1088.0,1088.0,1088.0,2176.0,2176.0,2176.0,2176.0
56407,LAB11175R,"LIPASE,BF",80,"LIPASE,BF",27.0,27.0,27.0,27.0,2160.0,2160.0,2160.0,2160.0
56411,LAB11025R,"C1 INHIBITOR, QUANT",36,"C1 INHIBITOR, QUANT",19.0,19.0,19.0,19.0,684.0,684.0,684.0,684.0
56423,LABLEMSAB,LEMS AUTOAB,5,LEMS ANTIBODY TEST,327.0,327.0,327.0,327.0,1635.0,1635.0,1635.0,1635.0
56441,LABYARSNC,"ARSENIC, BLOOD",2,ARSENIC,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0
56444,LABTHG,THYROGLOBULIN,72,THYROGLOBULIN (Tg),226.0,226.0,226.0,226.0,16272.0,16272.0,16272.0,16272.0
56502,LABUORG,"ORGANIC ACIDS, URINE",31,"ORGANIC ACIDS, URINE",195.0,195.0,195.0,195.0,6045.0,6045.0,6045.0,6045.0
56523,LABYUAMC,"AMPHETAMINES CONFIRMATION, URINE",14,"AMPHETAMINES CONFIRMATION, UR",23.0,23.0,23.0,23.0,322.0,322.0,322.0,322.0
56566,LABUPHOST,"PHOSPHORUS, URINE (TIMED)",21,"PHOSPHATE, URINE (TIMED)",115.0,115.0,115.0,115.0,2415.0,2415.0,2415.0,2415.0
56580,LABGNTUNL,GENTAMICIN SINGLE DAILY DOSE LEVEL,16,"GENTAMICIN, SINGLE DAILY DOSE",319.0,319.0,319.0,319.0,5104.0,5104.0,5104.0,5104.0
56609,LABYUALDO,"ALDOSTERONE, URINE",14,"ALDOSTERONE, URINE",13.0,13.0,13.0,13.0,182.0,182.0,182.0,182.0
56699,LABBM1517,"T(15;17) PML/RAR, BONE MARROW",59,"t(15:17) PMLrar, BM",1387.0,1387.0,1387.0,1387.0,81833.0,81833.0,81833.0,81833.0
56763,LABYCLON,"CLONAZEPAM, SERUM",40,CLONAZEPAM,24.0,24.0,24.0,24.0,960.0,960.0,960.0,960.0
56775,LABYENTE,YERSINIA ENTEROCOLITICA AB,45,YERSINIA ENTEROCOLITICA AB,47.0,47.0,47.0,47.0,2115.0,2115.0,2115.0,2115.0
56786,LAB11182R,NICOTINE & METABOLITES,31,"NICOTINE & METABOLITES, SERUM",51.0,51.0,51.0,51.0,1581.0,1581.0,1581.0,1581.0
56794,LABE2O,ESTRADIOL,1,Estradiol,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
62401,LABE2O,ESTRADIOL,54,Estradiol,499.0,499.0,499.0,499.0,26946.0,26946.0,26946.0,26946.0
56801,LABMALL1,MISCELLANEOUS ALLERGEN 1,4,MISC. ALLERGEN 1,79.0,79.0,79.0,79.0,316.0,316.0,316.0,316.0
56831,LABNASC,NP / NASAL CULTURE,36,Nasal/NP Culture,302.0,302.0,302.0,302.0,10872.0,10872.0,10872.0,10872.0
56867,LAB11127R,CASPOFUNGIN LEVEL,31,CASPOFUNGIN LEVEL,95.0,95.0,95.0,95.0,2945.0,2945.0,2945.0,2945.0
56877,LABRIPA,RISTOCETIN INDUCED PLATELET AGGREGATION,22,RISTOCETIN-INDUCED PLT AGG,469.0,469.0,469.0,469.0,10318.0,10318.0,10318.0,10318.0
56880,LAB11000R,"CEA, PANCREATIC CYST",32,"CEA, PANCREATIC CYST",100.0,100.0,100.0,100.0,3200.0,3200.0,3200.0,3200.0
56903,LABGDGP,IGG ANTI DGP,47,IGG ANTI-DGP,273.0,273.0,273.0,273.0,12831.0,12831.0,12831.0,12831.0
56939,LABSHIVAB,RAPID HIV-1 AB,54,Rapid HIV-1 Antibody,121.0,121.0,121.0,121.0,6534.0,6534.0,6534.0,6534.0
56972,LAB11566R,"ENTEROVIRUS RNA, QUAL",45,"ENTEROVIRUS RNA,QUAL",244.0,244.0,244.0,244.0,10980.0,10980.0,10980.0,10980.0
57000,LABDBQ,DIRECT LIPID FRACTIONATION,1,DIRECT LIPID FRACTIONATION,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0
57001,LABMALAB,"MALARIA AB SCREEN, IFA, SERUM",3,"MALARIA AB SCREEN, IFA (SERUM)",145.0,145.0,145.0,145.0,435.0,435.0,435.0,435.0
57009,LABDVEP2,DIRECT VIRAL EXAM PARA 2,3,DIRECT VIRAL EXAM PARA 2,324.0,324.0,324.0,324.0,972.0,972.0,972.0,972.0
57021,LABHSCUL,HERPES SIMPLEX CULTURE ONLY,133,Herpes Simplex Cult only,484.0,484.0,484.0,484.0,64372.0,64372.0,64372.0,64372.0
57044,LABDVEP3,DIRECT VIRAL EXAM PARA 3,3,DIRECT VIRAL EXAM PARA 3,324.0,324.0,324.0,324.0,972.0,972.0,972.0,972.0
57055,LABYIGF2,INSULIN LIKE GROWTH FACTOR II,20,INSULIN-LIKE GROWTH FACTOR II,59.0,59.0,59.0,59.0,1180.0,1180.0,1180.0,1180.0
