billing_code,price_description,price
30030829,HC MASTOPEXY-UNILATERAL," 2,475 "
30030837,HC MASTOPEXY-BILATERAL," 2,475 "
30030845,HC MELOPLASTY," 4,507 "
30030852,HC MELOPLASTY W/BLEPHAROPLASTY," 5,370 "
30030860,HC MELOPLASTY W/FOREHEAD/LIDS," 6,784 "
30030878,HC MENTOPLASTY," 3,423 "
30030886,HC NOSE TIP PROCEDURE," 2,230 "
30030894,HC OTOPLASTY," 2,892 "
30030902,HC BREAST REDUCTION X 1," 6,774 "
30030910,HC BREAST REDUCTION X 2," 7,909 "
30030928,HC RHINOPLASTY W/O GRAFT," 2,475 "
30030936,HC RHINOPLASTY W/GRAFT," 2,475 "
30031249,HC LASER RESURFACE FULL," 2,963 "
30031256,HC RESURFACING LASER EQUIP., 704 
30031264,HC LASER RESURFACE PART," 1,609 "
30063812,HC HYPAQUE 30CC, 61 
30079826,HC LIPOSUCTION 90-180 MIN.," 4,962 "
30079834,HC LIPOSUCTION 180-300 MIN.," 5,706 "
30090336,HC MANDIBLE DISTRCTION," 3,661 "
30100903,HC VENIPUNCTURE, 115 
30110019,HC ACUTE POST ANES CARE 15 MIN, 631 
30110027,HC INTENSE POST ANES CARE-15 MIN," 1,142 "
30110035,HC CRITICAL POST ANES CARE-15 MIN," 1,356 "
30200059,HC MAJOR SURGERY-ADD 15 MIN," 2,400 "
30200067,HC OR MAJOR 30 MINUTES," 17,122 "
30200083,HC OR MAJOR 45 MINUTES," 18,963 "
30200109,HC OR MAJOR 1HR," 21,439 "
30200158,HC OR MAJOR 1HR15," 23,839 "
30200208,HC OR MAJOR 1HR30," 26,239 "
30200257,HC OR MAJOR 1HR45," 28,639 "
30200307,HC OR MAJOR 2HR," 31,039 "
30200356,HC OR MAJOR 2HR15," 33,439 "
30200406,HC OR MAJOR 2HR30," 35,839 "
30200455,HC OR MAJOR 2HR45," 38,239 "
30200505,HC OR MAJOR 3HR," 40,639 "
30200554,HC OR MAJOR 3HR15," 43,039 "
30200604,HC OR MAJOR 3HR30," 45,439 "
30200653,HC OR MAJOR 3HR45," 47,839 "
30200703,HC OR MAJOR 4HR," 50,239 "
30200752,HC OR MAJOR 4HR15," 52,639 "
30200802,HC OR MAJOR 4HR30," 55,039 "
30200851,HC OR MAJOR 4HR45," 57,439 "
30200901,HC OR MAJOR 5HR," 59,839 "
30200950,HC OR MAJOR 5HR15," 62,239 "
30201008,HC OR MAJOR 5HR30," 64,639 "
30201057,HC OR MAJOR 5HR45," 67,039 "
30201107,HC OR MAJOR 6HR," 69,439 "
30201156,HC OR MAJOR 6HR15," 71,839 "
30201206,HC OR MAJOR 6HR30," 74,239 "
30201255,HC OR MAJOR 6HR45," 76,639 "
30201305,HC OR MAJOR 7HR," 79,039 "
30201354,HC OR MAJOR 7HR15," 81,439 "
30201404,HC OR MAJOR 7HR30," 83,839 "
30201453,HC OR MAJOR 7HR45," 86,239 "
30201503,HC OR MAJOR 8HR," 88,639 "
30201552,HC OR MAJOR 8HR15," 91,039 "
30201602,HC OR MAJOR 8HR30," 93,439 "
30201651,HC OR MAJOR 8HR45," 95,839 "
30201701,HC OR MAJOR 9HR," 98,239 "
30201750,HC OR MAJOR 9HR15," 100,639 "
30201800,HC OR MAJOR 9HR30," 103,039 "
30201859,HC OR MAJOR 9HR45," 105,439 "
30201909,HC OR MAJOR 10HR," 107,839 "
30202006,HC ROBOT-ASSISTED OR 15 MIN," 16,871 "
30202014,HC ROBOT-ASSISTED OR 30 MIN," 42,558 "
30202022,HC ROBOT-ASSISTED OR 45MIN," 44,272 "
30202030,HC ROBOT-ASSISTED OR 1 HR," 45,991 "
30202048,HC ROBOT-ASSISTED OR 1:15," 47,709 "
30202055,HC ROBOT-ASSISTED OR 1:30," 49,423 "
30202063,HC ROBOT-ASSISTED OR 1:45," 51,141 "
30202071,HC ROBOT-ASSISTED OR 2HRS," 52,857 "
30202089,HC ROBOT-ASSISTED OR 2:15," 54,574 "
30202097,HC ROBOT-ASSISTED OR 2:30," 56,290 "
30202105,HC ROBOT-ASSISTED OR 2:45," 58,006 "
30202113,HC ROBOT-ASSISTED OR 3HRS," 59,723 "
30202121,HC ROBOT-ASSISTED OR 3:15," 61,439 "
30202139,HC ROBOT-ASSISTED OR 3:30," 63,157 "
30202147,HC ROBOT-ASSISTED OR 3:45," 64,873 "
30202154,HC ROBOT-ASSISTED OR 4HRS," 66,590 "
30202162,HC ROBOT-ASSISTED OR 4:15," 68,307 "
30202170,HC ROBOT-ASSISTED OR 4:30," 70,025 "
30202188,HC ROBOT-ASSISTED OR 4:45," 71,739 "
30202196,HC ROBOT-ASSISTED OR 5HRS," 73,455 "
30202204,HC ROBOT-ASSISTED OR 5:15," 75,170 "
30202212,HC ROBOT-ASSISTED OR 5:30," 76,890 "
30202220,HC ROBOT-ASSISTED OR 5:45," 78,605 "
30202238,HC ROBOT-ASSISTED OR 6HRS," 80,320 "
30202246,HC ROBOT-ASSISTED OR 6:15," 82,040 "
30202253,HC ROBOT-ASSISTED OR 6:30," 83,755 "
30202261,HC ROBOT-ASSISTED OR 6:45," 85,473 "
30202279,HC ROBOT-ASSISTED OR 7HRS," 87,188 "
30202287,HC ROBOT-ASSISTED OR 7:15," 88,906 "
30202295,HC ROBOT-ASSISTED OR 7:30," 90,623 "
30202303,HC ROBOT-ASSISTED OR 7:45," 92,337 "
30202311,HC ROBOT-ASSISTED OR 8HRS," 94,052 "
30205009,HC OR 15 MIN FLAT RATE," 1,517 "
30205017,HC MINOR SURGERY-ADD 15 MIN," 1,517 "
30205058,HC OR MINOR 30 MIN," 10,303 "
30205108,HC OR MINOR 45 MIN," 12,803 "
30205157,HC OR MINOR 1HR," 15,303 "
30205165,HC MINOR SURGERY-FIRST HOUR," 15,303 "
30205207,HC OR MINOR 1HR15MIN," 17,803 "
30205215,HC OR MINOR 1HR30MIN," 20,303 "
30205256,HC OR MINOR 1HR45MIN," 22,803 "
30205306,HC OR MINOR 2HR," 25,303 "
30205355,HC OR MINOR 2HR15MIN," 27,803 "
30205363,HC OR MINOR 2HR30MIN," 30,303 "
30205405,HC OR MINOR 2HR45MIN," 32,803 "
30205454,HC OR MINOR 3HR," 35,303 "
30205504,HC OR MINOR 3HR15MIN," 37,803 "
30205512,HC OR MINOR 3HR30MIN," 40,303 "
30205553,HC OR MINOR 3HR45MIN," 42,803 "
30205603,HC OR MINOR 4HR," 45,303 "
30205652,HC OR MINOR 4HR15MIN," 47,803 "
30205660,HC OR MINOR 4HR30MIN," 50,303 "
30205702,HC OR MINOR 4HR45MIN," 52,803 "
30205751,HC OR MINOR 5HR," 55,303 "
30205801,HC OR MINOR 5HR15MIN," 57,803 "
30205819,HC OR MINOR 5HR30MIN," 60,303 "
30210108,HC MINOR PROCEDURE 15 MIN," 1,517 "
30210157,HC MINOR PROCEDURE 30 MIN," 2,567 "
30210207,HC MINOR PROCEDURE 45 MIN," 3,617 "
30210256,HC MINOR PROCEDURE 1 HR," 4,667 "
30210306,HC MINOR PROCEDURE 1 HR 15 MIN," 5,717 "
30210355,HC MINOR PROCEDURE 1 HR 30 MIN," 6,767 "
30210405,HC MINOR PROCEDURE 1 HR 45 MIN," 7,417 "
30210454,HC MINOR PROCEDURE 2 HR," 8,067 "
30210504,HC MINOR PROCEDURE 2 HR 15 MIN," 8,717 "
30210553,HC MINOR PROCEDURE 2 HR 30 MIN," 9,367 "
30210603,HC MINOR PROCEDURE 2 HR 45 MIN," 10,017 "
30210652,HC MINOR PROCEDURE 3 HR," 10,667 "
30210850,HC LIPOSUCTION UNDER 90 MIN," 1,575 "
30210876,HC LIPOSUCTION 90-180 MIN.," 4,962 "
30210884,HC LIPOSUCTION 180-300 MIN.," 5,706 "
30210892,HC LIPOSUCTION HOURLY CHG., 356 
30227102,HC BLPHLSTY-2 LIDS UP/LO BILAT OR," 2,821 "
30227300,HC BLPHLSTY-4 LIDS UP&LO BILAT OR," 3,044 "
30227508,HC BLPHLSTY-1 LID UP OR LOW UNILA," 2,302 "
30227714,HC BLPHLSTY UP&LOW UNILAT OR," 2,821 "
30227904,HC BROWLIFT OR," 3,105 "
30228100,HC FOREHEAD LIFT OR," 3,104 "
30228308,HC MELOPLASTY OR," 4,507 "
30228506,HC MELOPLASTY W/BLEPHLSTY OR," 5,370 "
30228704,HC MELOPLAST W/FOREHEAD & LO LIDS," 6,784 "
30228902,HC MENTOPLASTY UP TO 2HRS," 3,423 "
30229108,HC RHINO W/ BONE GRAFT UP TO 2HRS," 2,475 "
30229306,HC RHINOPLASTY W/O BONE GRAFT OR," 2,475 "
30229504,HC NOSE TIP ONLY OR," 2,230 "
30229702,HC IMPLANT IN NOSE OR," 2,144 "
30229900,HC MASTOPEXY UNILATERAL OR," 2,475 "
30230106,HC MASTOPEXY BILATERAL OR," 2,475 "
30230304,HC AUG MAMMOPLASTY UNILATERAL OR," 2,939 "
30230346,HC REDUCTION MAMMOPLASTY -UNILAT," 6,775 "
30230353,HC REDUCTION MAMMOPLASTY-BILAT," 7,908 "
30230502,HC AUG REVISION UNILATERAL OR," 2,939 "
30230700,HC AUG REVISION BILATERAL OR," 3,552 "
30230908,HC BREAST IMPLANT REM UNILAT OR," 2,349 "
30231112,HC BREAST IMPLANT REM BILAT OR," 2,666 "
30231310,HC CLOSED CAPSILOTOMY UNILAT OR," 1,225 "
30231518,HC CLOSED CAPSILOTOMY BILAT OR," 1,409 "
30231716,HC SUBMENTAL LIPECTOMY OR," 2,666 "
30231914,HC LESION WITH GRAFT OR," 2,738 "
30232003,HC LESION EXCISION OR," 2,478 "
30232110,HC DERMABRASION PARTIAL OR," 2,562 "
30232318,HC DERMABRASION FULL OR," 2,917 "
30232706,HC GENERAL ANESTHESIA ADD ON OR, 687 
30232904,HC 2ND PROC ADD ON UP TO 2HR," 1,217 "
30232912,HC 2ND PROCEDURE ADD ON OR," 1,217 "
30233316,HC AUG MAMMOPLASTY BILAT OR," 3,552 "
30233514,HC OTOPLASTY OR," 2,892 "
30233530,HC ABDOMINOPLASTY," 2,475 "
30236103,HC UNILATERAL VEIN STRIP/LIGATION," 3,044 "
30236129,HC BILATERAL VEIN STRIP/LIGATION," 3,423 "
30236301,HC DENTAL SURGERY-1 HOUR OR LESS," 3,599 "
30236319,HC DENTAL SURGERY OVER ONE HOUR," 3,737 "
30236327,HC SCAR REVISION (LESS THAN 1 HR)," 2,621 "
30236335,HC SCAR REVISION (ONE TO TWO HRS)," 3,044 "
30236368,HC PHLEBOTOMY CHARGE, 115 
30236418,HC PHAKIC LENS PROCEDURE," 2,018 "
30237184,HC VASOVASOSTOMY PROCEDURE," 6,876 "
30240436,HC ACUTE POST ANES CARE 15 MIN, 631 
30240444,HC INTENSE POST ANES CARE 15 MIN," 1,142 "
30240451,HC CRITICAL POST ANES CARE 15 MIN," 1,356 "
30275135,HC LASER RESURFACING-FACE," 2,995 "
30275143,HC RESURFACING LASER EQUIP., 704 
30275150,HC LASER RESURFACING PART.," 2,475 "
30290332,HC MANDIBLE DISTR PROC," 3,661 "
30301006,HC ANES SPINAL-CAUD-EPI," 3,160 "
30301055,HC BRACHIAL BLOCK," 2,948 "
30301097,HC ANESTHESIA-ADDITIONAL 15MIN, 295 
30301105,HC ANES TIME 30 MIN," 3,336 "
30301154,HC ANES TIME 45 MIN," 3,756 "
30301204,HC ANESTHESIA-FIRST HOUR," 4,176 "
30301253,HC ANES TIME 1 HR 15," 4,596 "
30301303,HC ANES TIME 1 HR 30," 5,016 "
30301352,HC ANES TIME 1 HR 45," 5,436 "
30301402,HC ANES TIME 2 HR," 5,856 "
30301451,HC ANES TIME 2 HR 15," 6,276 "
30301501,HC ANES TIME 2 HR 30," 6,696 "
30301550,HC ANES TIME 2 HR 45," 7,116 "
30301600,HC ANES TIME 3 HR," 7,536 "
30301659,HC ANES TIME 3 HR 15," 7,956 "
30301709,HC ANES TIME 3 HR 30," 8,376 "
30301758,HC ANES TIME 3 HR 45," 8,796 "
30301808,HC ANES TIME 4 HR," 9,216 "
30301857,HC ANES TIME 4 HR 15," 9,636 "
30301907,HC ANES TIME 4 HR 30," 10,056 "
30301956,HC ANES TIME 4 HR 45," 10,476 "
30302004,HC ANES TIME 5 HR," 10,896 "
30302053,HC ANES TIME 5 HR 15," 11,316 "
30302103,HC ANES TIME 5 HR 30," 11,736 "
30302152,HC ANES TIME 5 HR 45," 12,156 "
30302202,HC ANES TIME 6 HR," 12,576 "
30302251,HC ANES TIME 6 HR 15," 12,996 "
30302301,HC ANES TIME 6 HR 30," 13,416 "
30302350,HC ANES TIME 6 HR 45," 13,836 "
30302400,HC ANES TIME 7 HR," 14,256 "
30302459,HC ANES TIME 7 HR 15," 14,551 "
30302509,HC ANES TIME 7 HR 30," 14,846 "
30302558,HC ANES TIME 7 HR 45," 15,141 "
30302608,HC ANES TIME 8 HR," 15,436 "
30302657,HC ANES TIME 8 HR 15," 15,731 "
30302707,HC ANES TIME 8 HR 30," 16,026 "
30302756,HC ANES TIME 8 HR 45," 16,321 "
30302806,HC ANES TIME 9 HR," 16,616 "
30302855,HC ANES TIME 9 HR 15," 16,911 "
30302905,HC ANES TIME 9 HR 30," 17,206 "
30302954,HC ANES TIME 9 HR 45," 17,501 "
30303002,HC ANES TIME 10 HR," 17,796 "
30303051,HC ANES TIME 10 HR 15," 18,091 "
30303101,HC ANES TIME 10 HR 30," 18,386 "
30303150,HC ANES TIME 10 HR 45," 18,681 "
30303200,HC ANES TIME 11 HR," 18,976 "
30303259,HC ANES TIME 11 HR 15," 19,271 "
30303309,HC ANES TIME 11 HR 30," 19,566 "
30303358,HC ANES TIME 11 HR 45," 19,861 "
30303408,HC ANES TIME 12 HR," 20,156 "
30303457,HC ANES TIME 12 HR 15," 20,451 "
30303507,HC ANES TIME 12 HR 30," 20,746 "
30303523,HC ANES TIME 12 HR 45," 21,041 "
30303549,HC ANES TIME 13 HR," 21,336 "
30303564,HC ANES TIME 13 HR 15," 21,631 "
30303580,HC ANES TIME 13 HR 30," 21,926 "
30303606,HC ANES TIME 13 HR 45," 22,221 "
30303622,HC ANES TIME 14 HR," 22,516 "
30303648,HC ANES TIME 14 HR 15," 22,811 "
30303663,HC ANES TIME 14 HR 30," 23,106 "
30303689,HC ANES TIME 14 HR 45," 23,401 "
30303705,HC ANES TIME 15 HR," 23,696 "
30303721,HC ANES TIME 15 HR 15," 23,991 "
30303747,HC ANES TIME 15 HR 30," 24,286 "
30303762,HC ANES TIME 15 HR 45," 24,581 "
30303788,HC ANES TIME 16 HR," 24,876 "
30303804,HC ANES TIME 16 HR 15," 25,171 "
30327118,HC ANES BLPHSTY UP OR LOW BILAT, 693 
30327316,HC ANES BLPHSTY UP&LOW BILAT, 406 
30327514,HC ANES BLPHSTY UP OR LOW UNILAT, 406 
30327712,HC ANES BLPHSTY UP&LOW UNILAT, 591 
30327910,HC ANES BROWLIFT, 759 
30328116,HC ANES FOREHEAD LIFT, 736 
30328314,HC ANES MELOPLASTY, 738 
30328512,HC ANES MELOPLASTY W/BLEPHPLSTY, 842 
30328710,HC ANES MLPLSTY W/FORHD& LOW LID, 565 
30328918,HC ANES MENTOPLASTY, 570 
30329114,HC ANES RHNPLSTY W/BONE GRFT," 1,475 "
30329312,HC ANES RHNPLSTY W/O BONE GRFT, 704 
30329510,HC ANES NOSE TIP ONLY, 677 
30329718,HC ANES IMPLANT NOSE, 622 
30329916,HC ANES MASTOPEXY UNILATERAL, 826 
30330112,HC ANES MASTOPEXY BILATERAL," 1,005 "
30330310,HC ANES AUG MAMMPLSTY UNILAT, 800 
30330518,HC ANES AUG REVISION UNILAT, 779 
30330716,HC ANES AUG REVISION BILATERAL, 660 
30330914,HC ANES BREAST IMPL REM UNILAT, 971 
30331110,HC BREAST IMPL REM BILAT ANES, 736 
30331714,HC ANES SUBMENTAL LIPECTOMY, 733 
30331912,HC ANES LESION EXCISION WITH GRAF, 674 
30332019,HC ANES LESION EXCISION," 1,041 "
30332118,HC ANES PARTIAL DERMABRASION, 426 
30332316,HC ANES FULL DERMABRASION, 478 
30332712,HC GENERAL ANESTHESIA ADD ON ANES, 818 
30332910,HC 2ND PROCEDURE ADD ON ANES, 196 
30333116,HC 3RD PROCEDURE ADD ON ANES, 591 
30333314,HC ANES AUGMENT MAMOPLASTY BILAT, 570 
30333512,HC ANES OTOPLASTY, 710 
30333520,HC ANES ABDOMINOPLASTY LEVEL 1," 1,340 "
30333538,HC ABDOMINOPLASTY, 787 
30334916,HC ANES IOL SECONDARY," 1,959 "
30335111,HC GENERAL ANESTHESIA ADD ON ANES, 175 
30335160,HC ANES DIAGNOSTIC LAPARASCOPY, 904 
30335186,HC ANES LAPAROS TUBAL LIGATION, 904 
30335301,HC ANES DILIATION & CURETTAGE, 702 
30337182,HC ANES VASOVASOSTOMY PROCEDURE, 970 
30340004,HC ANES DENTAL SURGERY < 1 HOUR," 1,096 "
30340046,HC ANES DENTAL SURGERY -1-2 HRS, 754 
30340053,HC ANES VASOVASOSTOMY, 591 
30340152,HC ANES CONE BIOPSY, 874 
30340269,HC ABDOMINOPLASTY," 1,091 "
30340277,HC ANES AUGMENT MAMMOPLASTY-UNILA, 683 
30340285,HC ANES SCAR REVISION<1 HOUR, 610 
30340293,HC ANES SCAR REVISION-1-2 HRS, 635 
30340301,HC ANES SUBMENTAL LIPECTOMY, 417 
30340319,HC ANES VEIN STRIPPING-UNILATERAL," 1,273 "
30340327,HC ANES VEIN STRIPPING-BILATERAL, 537 
30340335,HC ANES ADDITIONAL PLASTIC PROCED, 401 
30340426,HC ANES AUGMENT MAMMOPLASTY-BILAT, 776 
30340434,HC ANES AUGMENTATION REVISION-UNI, 875 
30340442,HC ANES AUGMENTATION REVISION-BIL, 745 
30340459,HC ANES BLEPHAROPLASTY-1 LID," 1,084 "
30340467,HC ANES BLEPHAROPLASTY-2 LIDS, 706 
30340475,HC ANES BLEPHAROPLASTY - 4 LIDS, 970 
30340483,HC ANES BREAST IMPLANT REMVL-UNIL, 708 
30340491,HC ANES BREAST IMPL REMOVAL-BILAT, 838 
30340509,HC ANES BROW LIFT, 608 
30340517,HC ANES CLOSED CAPSILOTOMY-UNILAT, 717 
30340525,HC ANES CLOSED CAPSILOTOMY-BILAT, 685 
30340533,HC ANES DERMABRASION-PARTIAL, 603 
30340541,HC ANES DERMABRASION-FULL, 612 
30340558,HC ANES FOREHEAD LIFT," 1,163 "
30340616,HC ANES NOSE IMPLANT PROCEDURE, 693 
30340624,HC ANES LESION EXCISION W/O GRAFT, 897 
30340632,HC ANES LESION EXCISION W/GRAFT," 1,121 "
30340640,HC ANES LIPOSCUTION UNDER 90 MINU," 1,595 "
30340657,HC ANES LIPOSUCTION OVER 90 MIN, 831 
30340665,HC ANES MASTOPEXY-UNILATERAL30340," 1,426 "
30340673,HC ANES MASTOPEXY-BILATERAL, 744 
30340681,HC ANES MELOPLASTY, 611 
30340699,HC ANES MELOPLASTY W/BLEPHAROPLAS, 879 
30340707,HC ANES MELOPLASTY W/FOREHEAD/LID, 727 
30340715,HC ANES MENTOPLASTY, 719 
30340723,HC ANES NOSE TIP PROCEDURE, 818 
30340731,HC ANES OTOPLASTY," 1,160 "
30340749,HC ANES REDUCTION MAMMOPLASTY-UNI, 921 
30340756,HC ANES REDUCTION MAMMOPLASTY-BIL," 1,117 "
30340764,HC ANES RHINOPLASTY W/O GRAFT," 1,522 "
30340772,HC ANES RHINOPLASTY W/GRAFT," 1,242 "
30361356,HC SET STERILE LINE/CVP/PUMP," 6,163 "
30380570,HC HYPOTHERMIA CATH L41," 13,125 "
30402028,HC ACUTE POST ANES CARE 15 MIN, 631 
30402044,HC INTENSE POST ANES CARE 15 MIN," 1,142 "
30402069,HC CRITICAL POST ANES CARE 15 MIN," 1,356 "
30430169,HC DENTAL SURGERY-UP TO ONE HOUR, 103 
30430201,HC DENTAL SURGERY-ONE TO TWO HOUR, 472 
30430219,HC VASOVASOSTOMY, 117 
30430425,HC ABDOMINOPLASTY-LEVEL 2, 97 
30430433,HC AUGMENT MAMMOPLASTY-UNILATERAL, 97 
30430441,HC SCAR REVISION-UP TO ONE HOUR, 411 
30430458,HC SCAR REVISION-ONE TO TWO HRS, 450 
30430466,HC SUBMENTAL LIPECTOMY, 246 
30430474,HC VEIN STRIPPING-UNILATERAL, 253 
30430482,HC VEIN STRIPPING-BILATERAL, 270 
30430490,HC ADDITIONAL PLASTIC PROCEDURE, 219 
30430581,HC AUGMENTATION MAMMOPLASTY-BILAT, 160 
30430599,HC AUGMENTATION REVISION-UNILATER, 172 
30430607,HC AUGMENTATION REVISION-BILAT, 212 
30430615,HC BLEPHAROPLASTY-1 LID, 97 
30430623,HC BLEPHAROPLASTY-2 LIDS, 279 
30430631,HC BLEPHAROPLASTY-4 LIDS, 278 
30430649,HC BREAST IMPLANT REMVL-UNILAT, 140 
30430656,HC BREAST IMPLANT REMVL-BILAT, 122 
30430664,HC BROW LIFT, 103 
30430672,HC CLOSED CAPSILOTOMY-UNILAT, 102 
30430680,HC CLOSED CAPSILOTOMY-BILAT, 169 
30430698,HC DERMABRASION-PARTIAL, 69 
30430706,HC DERMABRASION-FULL, 93 
30430714,HC FOREHEAD LIFT, 99 
30430771,HC NOSE IMPLANT PROCEDURE, 111 
30430789,HC LESION EXCISION W/O GRAFT, 123 
30430797,HC LESION EXCISION W/GRAFT, 222 
30430805,HC LIPOSUCTION UNDER 90 MINUTES, 159 
30430813,HC LIPOSUCTION OVER 90 MINUTES, 141 
30430821,HC MASTOPEXY-UNILATERAL, 121 
30430839,HC MASTOPEXY-BILATERAL, 177 
30430847,HC MELOPLASTY, 183 
30430854,HC MELOPLASTY W/BLEPHAROPLASTY, 519 
30430862,HC MELOPLASTY W/FOREHEAD/LIDS, 654 
30430870,HC MENTOPLASTY, 334 
30430888,HC NOSE TIP PROCEDURE, 217 
30430896,HC OTOPLASTY, 280 
30430904,HC REDUCTION MAMMOPLASTY-UNILAT, 654 
30430912,HC REDUCTION MAMMOPLASTY-BILAT, 764 
30430920,HC RHINOPLASTY W/O GRAFT, 282 
30430938,HC RHINOPLASTY W/GRAFT, 318 
30561112,HC LIVER PERFUSION PACK," 1,615 "
30568265,HC FILTER LEOKOCYTE RED, 213 
30568281,HC TUBING CPB PUMP SASH, 213 
30568299,HC SOL CARDIOPLEGIA MEDTRONIC, 237 
30568307,HC ADAPTOR CARDIOPLEGIA INFANT, 213 
30568315,HC PLEGISOL SOLUTION, 237 
30568323,HC TUBING VENTR ASSIST 1/4, 383 
30568331,HC TUBING VENTR ASSIST 3/8, 425 
30568349,HC CUVETTE VENOUS CDI 1/2, 425 
30568356,HC RESERVOIR VENOUS 1000ML, 510 
30568364,HC FILTER LEUKOCYTE, 723 
30568372,HC FILTER ARTERIAL PEDI, 723 
30568380,HC TUBING PACK CPB 3/8 X 1/4, 723 
30568398,HC HEMO-CONCENTRATOR 1000TS, 723 
30568406,HC HEMO-CONCENTRATOR 400TS, 808 
30568414,HC SENSOR CDI ARTERIAL, 850 
30568422,HC TUBING CELLSAVER," 1,105 "
30568430,HC FILTER REDUCTION LGB," 1,615 "
30568448,HC TUBING PACK 1/2 ADULT," 1,913 "
30568455,HC TUBING PACK CPS," 6,588 "
30568463,HC TUBING CARMEDA COATED DISP," 7,013 "
30568471,HC OXYGENATOR CARMEDA COATED," 3,188 "
30568489,HC OXYGENATOR PEDI," 3,188 "
30568497,HC OXYGENATOR MICRO RESERVOIR," 3,613 "
30568505,HC TUBING PEDI 1/4," 2,763 "
30568513,HC OXYGENATOR ADULT MEDTRONIC," 2,338 "
30570022,HC PERFUSION SUPPLY LEVEL 3, 85 
30570030,HC PERFUSION SUPPLY LEVEL 4, 149 
30570048,HC PERFUSION SUPPLY LEVEL 5, 213 
30570055,HC PERFUSION SUPPLY LEVEL 6, 298 
30570063,HC PERFUSION SUPPLY LEVEL 7, 383 
30570071,HC PERFUSION SUPPLY LEVEL 8, 425 
30570089,HC PERFUSION SUPPLY LEVEL 9, 510 
30570097,HC PERFUSION SUPPLY LEVEL 10, 595 
30570105,HC PERFUSION SUPPLY LEVEL 11, 723 
30570113,HC PERFUSION SUPPLY LEVEL 12, 808 
30570121,HC PERFUSION SUPPLY LEVEL 13, 850 
30570139,HC PERFUSION SUPPLY LEVEL 14," 1,105 "
30570147,HC PERFUSION SUPPLY LEVEL 15," 1,275 "
30570154,HC PERFUSION SUPPLY LEVEL 16," 1,445 "
30570162,HC PERFUSION SUPPLY LEVEL 17," 1,615 "
30570170,HC PERFUSION SUPPLY LEVEL 18," 1,913 "
30570188,HC PERFUSION SUPPLY LEVEL 19," 2,338 "
30570196,HC PERFUSION SUPPLY LEVEL 20," 2,763 "
30570204,HC PERFUSION SUPPLY LEVEL 21," 3,188 "
30570212,HC PERFUSION SUPPLY LEVEL 22," 3,613 "
30570220,HC PERFUSION SUPPLY LEVEL 23," 4,038 "
30570238,HC PERFUSION SUPPLY LEVEL 24," 4,463 "
30570246,HC PERFUSION SUPPLY LEVEL 25," 4,888 "
30570253,HC PERFUSION SUPPLY LEVEL 26," 5,313 "
30570261,HC PERFUSION SUPPLY LEVEL 27," 5,738 "
30570279,HC PERFUSION SUPPLY LEVEL 28," 6,163 "
30570287,HC PERFUSION SUPPLY LEVEL 29," 6,588 "
30570295,HC PERFUSION SUPPLY LEVEL 30," 7,013 "
30570303,HC PERFUSION SUPPLY LEVEL 31," 7,438 "
30570311,HC PERFUSION SUPPLY LEVEL 32," 7,863 "
30570329,HC PERFUSION SUPPLY LEVEL 33," 8,288 "
30570337,HC PERFUSION SUPPLY LEVEL 34," 7,875 "
30591192,HC BIO-PUMP INSERT," 1,913 "
30591200,HC PRESSURE DOME, 149 
30591226,HC IABP INSERT KIT L 12, 808 
30600464,HC RECTAL MANOMETRY," 2,671 "
30600480,HC ESOPHAGEAL MANOMTRY," 1,902 "
30600514,HC ERCP WITH/WITHOUT BRUSHING," 7,961 "
30600555,HC COLONOSCOPY W/LASER," 7,724 "
30600563,HC ESOPHOGASCPY W/LASR," 6,547 "
30600605,HC COLONOSCOPY DIAGNOSTIC," 1,700 "
30600654,HC GASTROSCOPY," 5,391 "
30600753,HC FLEXBLE SIGMOIDSCPY," 2,395 "
30600852,HC LIVER BIOPSY," 3,429 "
30601504,HC UP ENDOSC/POLYPECTM," 5,514 "
30601520,HC ENDSCPY SAVRY DILAT," 5,934 "
30601546,HC UP ENDOSCPY/SCLEROT," 5,934 "
30601561,HC UP ENDOSCPY/TUB PLC," 6,979 "
30601587,HC FLEX SIG/GALL DILAT," 4,586 "
30601603,HC FLEX SIG W/HEMOSTASIS," 5,009 "
30601629,HC FLEX SIG/POLYPECTMY," 3,647 "
30601645,HC FLEX SIG/LASER," 5,461 "
30601686,HC FLEX SIG/SCLEROTHRP," 5,009 "
30601702,HC PERCTN ENDSC GASTR**," 7,285 "
30601728,HC GASTRIC BUTTN INSRT," 2,087 "
30601801,HC ENDOSCOPY/BALLOON," 7,690 "
30601827,HC EGD W/HEMOSTASIS," 6,547 "
30601843,HC ERCP/BALLOON," 11,923 "
30601868,HC ERCP/DRAIN," 11,923 "
30601900,HC ERCP/STONE EXTRACTN," 10,625 "
30601926,HC ERCP/SPHINCTEROTOMY," 11,923 "
30601967,HC COLONSCPY/BALN DILA," 6,267 "
30601983,HC COLONOSCOPY W/HEMOSTASIS," 7,724 "
30602007,HC COLONSCPY/POLYPCTMY," 6,267 "
30602023,HC COLONSCPY/SCLERTHRP," 7,724 "
30602049,HC COLONSCPY/TUBE PLAC," 6,267 "
30602064,HC PEG/JEJUNAL TUB INS," 5,625 "
30602114,HC PARACENTESIS," 2,323 "
30602288,HC EGD ULTRASOUND," 7,459 "
30602296,HC COLONSCOPY ULTRASOUND," 7,762 "
