proc_code	base_name
210993282	LEADSERNUM
LABUORG	ORGU
LABUORG	ORGUIN
LAB11054R	PM1AB
210993289	RVBRSENB
LABSSBABY	SSB
EKG6	TWAVEAXIS
LABTBP61	UBT
LABTBP62	UBT
LABTBP63	UBT
LABTBP66	UBT
LABTBP61	UNT
LABTBP62	UNT
LABTBP63	UNT
LABTBP66	UNT
LABTBP18	VL
LABTBP20	VL
LABTBP28	VL
LABYCLAMP	YCLAM1
LABYEB	YEB1
LABYEB	YEB2
LABYEB	YEB3
LABYEB	YEB4
LABYSTCL	YSTCL2
LABYTETT	YTETT1
LABYTRAB	YTRAB1
LABYUCC	YUBEGC
LABYUCC	YUCOIM
LABYUCC	YUCOIN
10277R	10049R
LAB11240R	11241R
LAB11618R	11777R
LAB11858R	11856R
LABHIBCV	11894R
LAB12853R	12339R
LAB12796R	12795R
LABABIDI	ABID2E
LABYACE	ACE
LABYUAMC	AMPHET
LABSMABY	ASMQNT
LABCENABY	CENQNT
LABCLCR2	CHLAM
LABCMVQL	CMQDNA
LABCMVQL	CMVLIP
LABCMVQL	CMVQSP
LABCOCC	COCC
LABFCULS	CULT
LABCYAB	CYABS
LABCYSI	CYSC
LABFCYST	CYSIGG
LABCLCR2	DCL4
LABFDIFF	FCMT
210993289	FSTVTTDTNT
LABH1N1PC	H1N1DI
LABH1N1PC	H1N1IN
LABH1N1PC	H1N1M
LABH1N1PC	H1N1MT
LABH1N1PC	H1N1R
LABH1N1PC	H1N1SP
LABHCHGA	HCHCO
LABHCHGA	HCHDI
LABHCHGA	HCHDX
LABHCHGA	HCHIN
LABHCHGA	HCHMD
LABHCHGA	HCHME
LABHCHGA	HCHPR
LABHCHGA	HCHRE
LABHIBCV	HIBCV1
210993289	ICDDTAMSEP
210993282	ICDEVLDATE
210993282	ICDTLIMPRV
LABLEISAB	LBRAG
LABLEISAB	LBRAM
LABLEISAB	LDONG
LABLEISAB	LDONM
210993281	LEADIMPDTE
210993281	LEADMFR
210993281	LEADMODEL
210993281	LEADSERNUM
210993281	LEADTYPE
LABLEISAB	LMEXG
LABLEISAB	LMEXM
LABLEISAB	LTROG
LABLEISAB	LTROM
LABCBCS	LYMPHM
LABRBCMOR	MORPH
LABYUAMC	MTAM
LABOF	OFINT
EKG6	PAXIS
LABPNAB	PNE01
LABPNAB	PNE12
LABPNAB	PNE14
LABPNAB	PNE19
LABPNAB	PNE23
LABPNAB	PNE26
LABPNAB	PNE3
LABPNAB	PNE4
LABPNAB	PNE51
LABPNAB	PNE56
LABPNAB	PNE8
LABPNAB	PNE9
LABTBP69	PRO
LABTBP70	PRO
LABTBP71	PRO
LABPRO6MP	PRO6MR
10277R	RINFO
LABFCULS	RPT
210993284	RVBRSENR
LABFCULS	SDES
LABCLCR2	SDES4
LABTBP69	SI
LABTBP70	SI
LABTBP71	SI
LABFCULS	SREQ
LABSSAABY	SSA
LABTXCAB	TOXOC1
LABTBP67	UBT
LABTBP67	UNT
LABEBVC	VCAA
LABTBP17	VL
LABXHIA	XHIAB
LABYITRA	YITR3
LABYLYSO	YLYSOZ
LABYUAMC	YUAMIM
LABYUAMC	YUAMIN
LABYUAMC	YUMDA
LABYUAMC	YUMDMA
LABYUAMC	YUPSGC
LABYUAMC	YUPTGC
LAB11858R	11857R
LAB12050R	12052R
LAB12050R	12053R
LAB12050R	12054R
LAB12090R	12105R
LABYDROTC	12194R
LABYDROTC	12195R
LAB12234R	12235R
LAB11067R	17OHPROG
10375R	9482R
LABPLTAGG	ADP5
LAB11021R	ADRAB
LABPLTAGG	AGGDIR
LABYALDO	ALDOLASE
LABYALDOS	ALDOSTR
LABCANNAB	ANTIHU
LABPLTAGG	ARA500
LABCANNAB	ARI
LABCANNAB	CANNA3
LABBMCD34	CD34BMPC
LABBMCD34	CD34DS
LABFLCL	CLFLD
LABFLCL	CLFLS
LABBMPTP	CMGQNT
LABPLTAGG	COLL25
LABCYSCSF	CYSTAB
210993282	DEVTYPE
LABYDHEAS	DHS
LABTBP58	DI
LABTBP62	DI
LABPLTAGG	EPI5
LABPLTAGG	EPIN10
210993283	FSTVTTQRSM
210993289	FSTVTTZNRT
LABHSVPCR	HSVRM
210993282	ICDBRADYDP
210993282	ICDBRLOWRT
210993282	ICDBRPACMD
210993283	ICDDTATPVT
210993282	ICDDTPACVT
210993282	ICDRHYTHM
210993282	ICDTAVFDTI
210993289	ICDTLBTVLT
210993282	ICDTLIMPHV
210993282	IMPDATE
LABREF4	LAB4
210993282	MFR
210993282	MOD
LABNJAK2	NJAKDI
LABNJAK2	NJAKDX
LABNJAK2	NJAKMD
LABNJAK2	NJAKME
LABNJAK2	NJAKRE
LABNJAK2	NJAKSP
LABTBP72	PRO
LABTBP73	PRO
210993289	RATHRSENMP
210993289	RATHRSPOL
LABREF4	RESUL4
LABRF	RHFT
LABPLTAGG	RIS12
210993282	RVBRPACA
210993282	RVBRPACW
210993282	RVBRSENA
210993282	SERNUM
LABTBP72	SI
LABTBP73	SI
210993283	SLWVTTQRSM
LABTBP28	SPEXP
LABTBP29	SPEXP
LABREF4	SPTY4
LABREF4	TEST4
LABUVMA	TIMEU
LABYSTRYP	TRYPSINSTL
LABUVMA	UCR
LABUVMA	UCR
LABURMAG	UMG
LABUVMA	UVOL
LABUVMA	VMA
LABUVMA	VMAINT
LABUVMA	VMAUR
LABYAMIO	YAMIOD
LABYBLAS	YBLAS2
LABYC4F	YC4FUN
LABYAMIO	YDESET
LABYHMPVP	YHMP1
LABYHMPVP	YHMP2
LABYUALA	YUALA1
LAB11607R	11760R
LAB11607R	11761R
LAB11607R	11762R
LAB11607R	11763R
LAB11860R	11859R
LAB12362R	12363R
LAB12362R	12364R
LAB12362R	12365R
LAB12362R	12366R
LAB12362R	12367R
LAB12362R	12368R
LAB12362R	12369R
LAB12362R	12370R
LABYSTCL	12577R
10375R	9518R
10375R	9558R
LABTYPSNI	ABORH
LABTYPSNI	ABORH
LABTYPSNI	ABORH
LABARS	ARS
LABUB2MG	B2M
LABUB2MG	B2MCREAT
LABCD34	BCD34V
LABCRDVBG	BDVC
LABCD34	CD45PV
LABCRTINE	CRTNR
LABDPARE	CULT
LABROVRE	CULT
LABCYSI	CYSS
LABTBP59	DI
LABTBP60	DI
LABTBP63	DI
POC12	GASLOT
LABCSFGL	GLCSTN
LABCRDVBG	HCO3VC
LABABC	HCT
LABABC	HGB
210993289	ICDDTATFIB
210993282	ICDTAVFTXC
LAB11043R	IGD
LABABC	MCH
LABABC	MCHC
LABABC	MCV
LABMERC	MERC
LABADIFF	MORPH
LABCRDVBG	PCO2VC
VSC02	PDF
LABHITPNL	PF4IGG
LABUB2MG	PHFMS
LABCRDVBG	PHVCD
LABABC	PLT
LABPNAB	PNAB1
LABCRDVBG	PO2VC
LABTBP74	PRO
LABPGN	PROGES
210993289	RATHRAMP
210993289	RATHRDUR
LABABC	RBC
LABABC	RDW
LABDPARE	RPT
LABROVRE	RPT
LABDPARE	SDES
LABROVRE	SDES
LABTBP74	SI
LABSICKL	SICKL
LABADIFF	SLREV
LABYSOMAT	SOMATOSTATIN
LABTBP30	SPEXP
LABDPARE	SREQ
LABROVRE	SREQ
LABUB2MG	UCR
LABUB2MG	UT
LABVHHA	VHDI
LABVHHA	VHDX
LABVHHA	VHIN
LABVHHA	VHMD
LABVHHA	VHME
LABVHHA	VHRE
LABUB2MG	VOL
LABABC	WBC
LABTBP48	XMR
LABYHAET	YHAET1
LABYRIBAB	YRIB1
LAB11100R	YVITB2
10075R	10049R
LAB11526R	11636R
LAB12241R	12242R
LAB12241R	12243R
LAB12241R	12244R
LAB12241R	12245R
LAB12241R	12246R
LAB12241R	12247R
LAB12241R	12248R
LAB12241R	12249R
LAB12241R	12250R
LAB12241R	12251R
LAB12241R	12252R
LAB12241R	12253R
LAB12241R	12254R
LAB12241R	12255R
LAB12241R	12256R
LAB12241R	12257R
LAB12241R	12258R
LAB12241R	12259R
LAB12241R	12260R
LAB12241R	12261R
LAB12241R	12262R
LAB12241R	12263R
LAB12241R	12264R
LAB12241R	12265R
LAB12241R	12266R
LAB12241R	12267R
LAB12241R	12268R
LAB12241R	12269R
LAB12241R	12270R
LAB12241R	12271R
LAB12241R	12272R
LAB12241R	12273R
LAB12241R	12274R
LAB12241R	12275R
LAB12241R	12276R
LAB12241R	12277R
LAB12241R	12278R
LAB12401R	12402R
LAB12401R	12403R
LAB12401R	12404R
LAB12401R	12405R
LAB12443R	12444R
LABYUBBC	AMOBARB
LABFHVIG	BANDPRSNT
LABCRDABG	BDC
LABBMBCLO	BMBCMT
LABBMBCLO	BMBDIR
LABBMBCLO	BMBDIS
LABBMBCLO	BMBDX
LABBMBCLO	BMBMET
LABBMBCLO	BMBPRM
LABBMBCLO	BMBRES
LABTTM	C3P4PA
LABTTM	C3P4PC
LABTTM	C3P8PA
LABTTM	C3P8PC
LABTTM	C5P4PA
LABTTM	C5P4PC
LABTTM	C5P8PA
LABTTM	C5P8PC
LABBMCD34	CD34V
LABCOCI	COCI
LABFCLAB	CTIGA
LABFCLAB	CTIGG
LABFCLAB	CTIGM
POC12	DEVEL
POC12	DEVEXP
LABYDHEA	DHEA
LABTBP61	DI
LABTBP64	DI
LABTBP65	DI
LABDONLAI	DONLAR
LABYFACE	FACIDTOT
LABFACT13	FACTOR13
POC12	GASEXP
POC12	GASO
LABFLGL	GLUFLD
LABCSMP	GMYD8
LABCSMP	GSF3B
LABYHCCSF	HCGCSF
LABCRDABG	HCO3C
LABFHIVQA	HIVQA
210993284	ICDBRMDSLP
210993289	ICDBRVVDEL
210993289	ICDDTSKAAT
210993289	ICDDTSKDAT
210993282	ICDDTVFIB
210993282	ICDTAATPTX
LABJAK2	JAKIN
LABFLK	KFLD
LABFLK	KFLS
LABLEISAB	LBRAIN
LABLDL	LDL
LABLEISAB	LDONIN
210993284	LEADALERT
LABLEISAB	LMEXIN
LABLEISAB	LTROIN
ECH43	LVEF
LABYFACE	MUFATOT
LABFLNA	NAFLD
LABFLNA	NAFLS
LABNJAK2	NJAKCO
LABNJAK2	NJAKPR
LABNJAK2	NJAKRF
LABOF	OFDIR
LABYUBBC	PB
LABCRDABG	PCO2C
VSC08	PDF
LABYUBBC	PENTO
LABCRDABG	PHCD
POC12	PHVA
LABCRDABG	PO2C
LABTBP75	PRO
LABTBP76	PRO
LABYFACE	PUFATOT
POC12	QC11
LABTTM	RC4C8
10075R	RINFO
LABRIPA	RIPINT
210993282	RVTHRAMP
210993282	RVTHRDUR
LABYUBBC	SECOBARB
LABTBP75	SI
LABTBP76	SI
210993289	SLWVTTQRSM
LABTBP31	SPEXP
LABTBP32	SPEXP
LABTBP33	SPEXP
LABTBP34	SPEXP
LABTBP35	SPEXP
LABTTM	TC4C8A
LABTTM	TC4C8P
LABTESFBT	TESBIO
LABTESFBT	TESFR
LABTESFBT	TESTOS
LABTBP68	UBT
LABTBP69	UBT
LABTBP68	UNT
LABTBP69	UNT
LABVITB1P	VITB1
LABYUALA	VOLUMEURN
210993289	VSLWVTTDTD
LABXGAD65	XGADR
LABTBP49	XMR
LABTBP50	XMR
LABYFACE	YFAC1
LABYFACE	YFAC10
LABYFACE	YFAC11
LABYFACE	YFAC12
LABYFACE	YFAC13
LABYFACE	YFAC14
LABYFACE	YFAC15
LABYFACE	YFAC16
LABYFACE	YFAC17
LABYFACE	YFAC18
LABYFACE	YFAC19
LABYFACE	YFAC2
LABYFACE	YFAC20
LABYFACE	YFAC21
LABYFACE	YFAC22
LABYFACE	YFAC23
LABYFACE	YFAC24
LABYFACE	YFAC27
LABYFACE	YFAC28
LABYFACE	YFAC3
LABYFACE	YFAC30
LABYFACE	YFAC4
LABYFACE	YFAC5
LABYFACE	YFAC6
LABYFACE	YFAC7
LABYFACE	YFAC8
LABYFACE	YFAC9
LABFLGL	YFLSC1
LABYGBMGE	YGBMG1
LABYUALA	YUALA2
LABYUBBC	YUBBIM
LABYUBBC	YUBBIN
LABYUBBC	YUBTGC
10205R	10049R
LAB11357R	11358R
LAB11522R	11632R
LAB11610R	11769R
LAB12711R	12695R
LAB12711R	12712R
LAB12711R	12713R
LAB12711R	12714R
LAB12711R	12715R
LAB12711R	12716R
LAB12711R	12717R
LAB12711R	12718R
LAB12711R	12719R
LAB12711R	12726R
10315R	9184R
10315R	9185R
10315R	9186R
10315R	9187R
10315R	9188R
10315R	9189R
10315R	9190R
10315R	9191R
10315R	9193R
10315R	9194R
10315R	9195R
10315R	9197R
10315R	9198R
10315R	9209R
10350R	9329R
10350R	9330R
10350R	9331R
10350R	9339R
10350R	9340R
10350R	9345R
10350R	9346R
10375R	9519R
10375R	9559R
10350R	9606R
10350R	9653R
10315R	9709R
LABCSFCT	CLINE
LABCMVQT	CMVCP
LABCMVQT	CMVDNA
LABCMVQT	CMVLOG
LABCMVQT	CMVSP
LABCMVQT	CMVTIP
LABPLTAGG	COLL50
LABPORFEC	COPRO
LABVCULO	CULT
LABTBP66	DI
LABTBP67	DI
LABCBCS	DYSPL
LABEAIGG	EAGQNT
LABFFIBN	FFIBN
LABTFPSA	FPSA
LABTFPSA	FREEPSAPC
LABHCVG	HCGG
LABHEPBG	HEPBG1
LAB11040R	HEPCO2
210993288	ICDBRADYDP
210993288	ICDBRLOWRT
210993288	ICDBRMAXRT
210993280	ICDBRMDSLP
210993288	ICDBRPACMD
210993282	ICDDTNNSVT
210993282	ICDTAVFDTD
LABCIGMT	IGMCSF
LABLAMOL	LAMOT
LABMYCPA	MPACID
LABGASPH	PHGAST
LABUPHOST	PHOSU
LABYCPYRU	PKCSF
210993288	PMEVDATE
210993288	PMRHYTHM
210993288	PMRVLDBIPO
210993288	PMTLPCPACV
LAB12711R	PNE01
LAB12711R	PNE12
LAB12711R	PNE14
LAB12711R	PNE19
LAB12711R	PNE23
LAB12711R	PNE26
LAB12711R	PNE3
LAB12711R	PNE4
LAB12711R	PNE51
LAB12711R	PNE56
LAB12711R	PNE68
LAB12711R	PNE8
LAB12711R	PNE9
LABTFPSA	PSA
LABFQFVR	QFVA1
LABFQFVR	QFVA2
LABYRENIN	RENIN
10205R	RINFO
LABPLTAGG	RIS15
LABVCULO	RPT
210993288	RVBRPACA
210993288	RVBRPACW
210993288	RVBRSENA
210993282	RVTHRSENAM
210993282	RVTHRSENPO
LABVCULO	SDES
210993282	SLWVTTDTDU
210993282	SLWVTTDTNT
210993282	SLWVTTQRSM
210993282	SLWVTTZNRT
LABVCULO	SREQ
LABUPHOST	TPHOSU
LABTBP70	UBT
LABTBP71	UBT
LABTBP72	UBT
LABTBP73	UBT
LABUURIC	UCR
LABTBP70	UNT
LABTBP71	UNT
LABTBP72	UNT
LABTBP73	UNT
LABUURIC	URICRU
LABUURIC	URICURN
LABUPHOST	UT8
LABTBP29	VL
LABUPHOST	VOL8
LABTBP52	XMR
LABTBP53	XMR
LABTBP55	XMR
LABYDNBT	YDNBT1
LABYINFAB	YINF1
LABYINFAB	YINF4
LABMYCPA	YMPAG
10230R	10049R
LAB11170R	11171R
LAB11516R	11625R
LAB11567R	11681R
LAB11851R	11848R
LAB11851R	11849R
LAB11851R	11850R
LAB11871R	11870R
LAB11610R	11890R
LABFECHO	12027R
LABFECHO	12028R
LABFECHO	12029R
LABFECHO	12030R
LABFECHO	12031R
LABIBD	12215R
LAB12605R	12604R
LAB12657R	12658R
LABYSTONE	1STCONST
10320R	9210R
10320R	9211R
10320R	9212R
10320R	9213R
10320R	9214R
10320R	9215R
10320R	9216R
10320R	9217R
10320R	9221R
10320R	9233R
10320R	9235R
10350R	9333R
10360R	9364R
10360R	9377R
10360R	9378R
10360R	9382R
10360R	9383R
10360R	9392R
10360R	9396R
10360R	9405R
10360R	9406R
10375R	9521R
10375R	9522R
10375R	9529R
10375R	9561R
10375R	9562R
10375R	9569R
10360R	9608R
10360R	9622R
10360R	9623R
10320R	9712R
LABAAUR	AAMINOA
LABAAUR	AAMINOB
LABAAUR	AAUINT
LAB11078R	ACHERBC
LABACYLP	ACPINT
LABADAQ	ADA
LABADAQ	ADMD
LABAAUR	ALANINE
LABAAUR	ARGININE
LAB11126R	ASCA
LABAAUR	ASPART
LABAAUR	ASPGN
210993289	ATACHTADTI
LABAAUR	BALN
LABAAUR	BAMBA
LABACYLP	C02
LABACYLP	C03
LABACYLP	C04
LABACYLP	C05
LABACYLP	C05DC
LABACYLP	C05OH
LABACYLP	C06
LABACYLP	C06OH
LABACYLP	C08
LABACYLP	C081
LABACYLP	C10
LABACYLP	C101
LABACYLP	C12
LABACYLP	C121
LABACYLP	C12OH
LABACYLP	C14
LABACYLP	C141
LABACYLP	C141OH
LABACYLP	C142
LABACYLP	C14OH
LABACYLP	C16
LABACYLP	C161
LABACYLP	C161OH
LABACYLP	C16OH
LABACYLP	C18
LABACYLP	C181
LABACYLP	C181OH
LABACYLP	C182
LABACYLP	C182OH
LABAAUR	CITRUL
LABCMVIGG	CMV
LABCDTPCR	CULT
LABFUNIDI	CULT
LABAAUR	CYSTINE
LABAAUR	CYTHN
LABECHIG	ECHIND
LABEOSSP	EOSSP
LABAAUR	ETHLNU
LABFSYN	FMIC
LABAAUR	GLUTAC
LABAAUR	GLUTAMINE
LABAAUR	GLYCINE
LABHBCC	HBCAB
LABDGHBP	HBCINT
LABDGHBP	HBCR
LABDGHBP	HBSINT
LABDGHBP	HBSR
LABDGHBP	HBTINT
LABDGHBP	HBTR
LABHCVGE	HCVGDI
LABHCVGE	HCVGMT
LABHCVGE	HCVGRE
LABAAUR	HISTID
LABAAUR	HMCY
LABHTLVS	HTLVS
LABAAUR	HYPROL
210993288	ICDBRAVPCD
210993289	ICDBRMDSLP
210993284	ICDDTATPAT
210993282	ICDTLTSTTI
LABCIGA	IGACSF
LABACYLP	INBY
LABAAUR	INTUBY
LABAAUR	ISOLEU
LABAAUR	LEUCINE
LABLKM1AB	LKM1R
210993289	LVTHRAMP
210993289	LVTHRDUR
LAB12214R	LYMEC6
LABAAUR	LYSINE
LABAAUR	METHIO
LABUMAG	MGUCRU
LABMUMPSG	MUMDES
LABMYCOC	MYORG
LABMYCOC	MYSTA
LABAAUR	ORNITHINE
LABIBD	PANCA
IMG11PER	PDF
LABPENTO	PENTO
LABAAUR	PHALN
210993288	PMRALDBIIM
210993288	PMTLPCPACA
LABTBP77	PRO
LABAAUR	PROLINE
210993288	RABRPACA
210993288	RABRPACW
210993288	RABRSENA
10230R	RINFO
LABCDTPCR	RPT
LABFUNIDI	RPT
210993283	RVBRSENR
LABIBD	SACIGA
LABIBD	SACIGG
LABAAUR	SARSN
LABSCLABY	SCL70
LABCDTPCR	SDES
LABFUNIDI	SDES
LABAAUR	SERINE
LABTBP77	SI
LABRBCMOR	SLREV
LABTBP36	SPEXP
LABCDTPCR	SREQ
LABFUNIDI	SREQ
LABAAUR	TAURINE
LABAAUR	THREONINE
LABAAUR	TRYPTOPHAN
LABAAUR	TYROSINE
LABUMAG	UCR
LABUMAG	UMG
LABAAUR	VALINE
LABVWFPI	VWFPIC
LABVWFPI	VWFPIR
LABTBP51	XMR
LABTBP54	XMR
LABTBP64	XMR
LABTBP67	XMR
LABYC2729	Y2729A
LABYSTONE	YSTNSO
LABYSTONE	YSTNWT
10315R	10464R
10315R	10465R
10360R	10476R
LAB11188R	11189R
LAB11369R	11370R
LAB11855R	11853R
LAB12099R	12100R
LAB11188R	12283R
LAB12332R	12337R
LAB12352R	12353R
LAB13006R	13005R
10305R	9136R
10310R	9166R
10320R	9219R
10320R	9223R
10320R	9224R
10350R	9334R
10350R	9335R
10350R	9343R
10350R	9351R
10360R	9395R
10350R	9587R
10360R	9655R
LAB12397R	ACRBLO
LABADAM13	ADMAG
LABADVRC	ADVRC1
LABADVRC	ADVRCD
LABADVRC	ADVSPM
LABURAMY	AMYLASE
LABYUHYME	ARSENICURN
LABFCYST	BANDPRSNT
LABLWBCC	BANDPRSNT
LABYCARO	CAROTENE
LABYCEAC	CEAFLD
LABUCLT	CLE
LABBMPTP	CMMQNT
LABTCPSA	CPSA
LABCRDVBG	CRDVLG
LABROSBBP	CULT
LABPORFEC	FPORIN
LABPORFEC	FPROTO
LABTCPSA	FPSA
210993289	FSTVTTQRSM
LABHBCM	HBCM1
LABHBCM	HBCM2
LABHBPQD	HBDDNA
LABHBPQD	HBDIPR
LABHBPQD	HBDLOG
LABHBPQD	HBDRES
LABHBPQD	HBDSP
LABHHV6QT	HHV6CP
LABHHV6QT	HHV6DN
LABHHV6QT	HHV6LO
LABHHV6QT	HHV6SP
LABHHV6QT	HHV6TI
LABDGHBP	HQLINT
LABDGHBP	HQLR
LABBMPTP	HV1QNT
LABBMPTP	HV1QUL
LABBMPTP	HV2QNT
LABBMPTP	HV2QUL
LABBMPTP	HVIGDS
210993279	ICDBRADYDP
210993288	ICDBRAMSRT
210993288	ICDBRAVSND
210993279	ICDBRLOWRT
210993288	ICDBRMDACR
210993288	ICDBRMDDCR
210993288	ICDBRMDTHR
210993279	ICDBRPACMD
210993288	ICDBRTRKRT
210993283	ICDDTATPAT
210993282	ICDDTSLWVT
210993288	ICDTLBTVLT
210993289	LEADALERT
ECH34	LVEF
210993284	LVTHRSENM
210993284	LVTHRSENPO
LABADIFF	LYM
LABADIFF	MONO
LABMUMPSG	MUMQUL
LABADIFF	NEUT
210993279	PMDEVIMPDT
210993288	PMDEVIMPDT
210993279	PMDEVMFR
210993288	PMDEVMFR
210993279	PMDEVMODEL
210993288	PMDEVMODEL
210993279	PMDEVSERNM
210993288	PMDEVSERNM
210993279	PMDEVTYPE
210993288	PMDEVTYPE
210993279	PMEVDATE
210993279	PMRHYTHM
LABTBP78	PRO
LABTBP79	PRO
LABPSARX	PSA
LABTCPSA	PSA
LABTCPSA	PSAPC
210993288	RABRSENR
LABRIPA	RIPDIR
LABROSBBP	RPT
210993279	RVBRPACA
210993279	RVBRPACW
210993279	RVBRSENA
LABROSBBP	SDES
LABTBP78	SI
LABTBP79	SI
LABTBP37	SPEXP
LABROSBBP	SREQ
LABSSBABY	SSBQNT
LABT1418	18), BLOOD"
LABT1418	18), BLOOD"
LABT1418	18), BLOOD"
LABT1418	18), BLOOD"
LABT1418	18), BLOOD"
LABT1418	18), BLOOD"
POC30	TESTLO
LABUMAGT	TMGNU
LABTTCLO	TTCDIS
LABTTCLO	TTCDX
LABTTCLO	TTCMET
LABTTCLO	TTCPRM
LABTTCLO	TTCRES
LABTTCLO	TTCTIS
LABRNPABY	U1RNPAB
LABTBP74	UBT
LABUCLT	UCL
LABUMAGT	UMG
LABTBP74	UNT
LABUCLT	UT11
LABUMAGT	UT12
LABTBP21	VL
LABTBP24	VL
LABTBP27	VL
LABUCLT	VOL11
LABUMAGT	VOL12
210993282	VSLWVTTDTT
LABTBP56	XMR
LABTBP58	XMR
LABTBP59	XMR
LABTBP65	XMR
LABTBP66	XMR
LABYANTIN	YANT2
LABYDIPT	YDIPT1
LABYKLFRE	YKLF1
LABYKLFRE	YKLF2
LABYKLFRE	YKLF3
LABYLAP	YLAP1
LABYUARSR	YUARR2
LABYUARSR	YUARR4
10320R	10466R
10320R	10467R
10360R	10477R
LAB12352R	11200R
LAB12774R	11323R
LAB11324R	11325R
LAB11512R	11621R
LAB11530R	11640R
LAB11608R	11764R
LAB11608R	11767R
LAB11620R	11779R
LAB11855R	11854R
LAB11882R	11881R
LAB11901R	11902R
LAB12320R	12321R
LAB12637R	12636R
LAB12637R	12696R
LAB12637R	12697R
LAB12637R	12698R
LAB12838R	12839R
10295R	9088R
10300R	9109R
10320R	9220R
10350R	9338R
10355R	9347R
10355R	9348R
10355R	9352R
10355R	9353R
10355R	9362R
10355R	9363R
10355R	9365R
10355R	9366R
10355R	9375R
10355R	9376R
10370R	9449R
10375R	9483R
10375R	9484R
10355R	9607R
10355R	9618R
10355R	9619R
10355R	9654R
LABYRISPM	9OHRISP
LABADVQL	ADOV
210993283	AFIBTADTIT
LABSEZPNL	AN20DS
LABADIFF	BAND
LABCRDVBG	BEVC
LABBARSAB	BHIGMT
LABBARSAB	BQIGMT
LABSEZPNL	C264AB
LABSEZPNL	C264PC
LABSEZPNL	C4N7AB
LABSEZPNL	C4N7PC
LABEP2	CAION
LABSEZPNL	CD19AB
LABSEZPNL	CD19PC
LABSEZPNL	CD26AB
LABSEZPNL	CD26PC
LABSEZPNL	CD3AB
LABSEZPNL	CD3PC
LABSEZPNL	CD4AB
LABSEZPNL	CD4PC
LABSEZPNL	CD7AB
LABSEZPNL	CD7PC
LABSEZPNL	CD8AB
LABSEZPNL	CD8PC
LABCFSS	CFSSDI
LABCFSS	CFSSDX
LABCFSS	CFSSMD
LABCFSS	CFSSME
LABCFSS	CFSSRE
LABEP2	CL
LABYFCL	CLFLD
LABFCLPN	CLPN
LAB11124R	COCFS
LABFCLAB	CTINT
LABTSMISI	CTSMIS
LABAVRT	CULT
LABD816V	D816DI
LABD816V	D816DX
LABD816V	D816ME
LABD816V	D816RE
LABD816V	D816RF
LABTBP68	DI
LABEBVPAN	EA
LABEBVPAN	EBNA
LABGNTUNL	GENTSDD
LABGNTUNL	GNTUN2
LABGNTUNL	GNTUN3
LABGNTUNL	GNTUN4
LABHBC	HBCABIGM
LABSEZPNL	HNS
LABSEZPNL	HSABS
LABSEZPNL	HSRATIO
210993281	ICDBRAVDLS
210993281	ICDBRAVPCD
210993281	ICDBRAVSND
210993281	ICDBRLOWRT
210993281	ICDBRMDTHR
210993281	ICDBRPACMD
210993281	ICDBRTRKRT
210993281	ICDBRVVDEL
210993282	ICDDTSVTAC
210993279	ICDTLBTVLT
210993281	ICDTLBTVLT
210993282	ICDTLBTVLT
LABIGGS1	IGGS1
LABIGGS2	IGGS2
LABIGGS3	IGGS3
LABJO1ABY	JO1AB
LABEP2	K
LABREF5	LAB5
210993279	LEADIMPDTE
210993279	LEADMFR
210993279	LEADMODEL
210993279	LEADSERNUM
210993279	LEADTYPE
210993281	LVBRPACA
210993281	LVBRPACW
210993284	LVBRSENR
LABSEZPNL	LYM
LABSEZPNL	LYMAB
LABMUMPSG	MUMQNT
LABEP2	NA
LABNEURSP	NEURSP
LAB11053R	PBGD
IMG11RLHC	PDF
210993281	PMEVDATE
210993281	PMRALDBIIM
210993281	PMRHYTHM
210993279	PMRVLDBIPO
210993281	PMTLPCPACA
210993281	PMTLPCPACV
LABTBP80	PRO
LABTBP81	PRO
LABTBP82	PRO
LABTBP83	PRO
LAB11091R	QUINIDINE
210993281	RABRPACA
210993281	RABRPACW
210993281	RABRSENA
210993281	RABRSENR
210993281	RATHRSENMP
210993281	RATHRSPOL
LABUA	RBCAST
LABREF5	RESUL5
LABAVRT	RPT
LABRSVPCR	RSVDI
LABRSVPCR	RSVMT
LABRSVPCR	RSVRE
LABRSVPCR	RSVSP
210993281	RVBRPACA
210993281	RVBRPACW
210993281	RVBRSENA
210993281	RVBRSENB
210993288	RVBRSENB
210993281	RVBRSENP
210993288	RVBRSENP
210993279	RVBRSENR
210993288	RVBRSENR
210993281	RVTHRAMP
210993281	RVTHRDUR
210993288	RVTHRSENAM
210993288	RVTHRSENPO
LABAVRT	SDES
LABTBP80	SI
LABTBP81	SI
LABTBP82	SI
LABTBP83	SI
LABSYNCT	SNRBC
LABADVQL	SOURC3
LABTBP38	SPEXP
LABREF5	SPTY5
LABAVRT	SREQ
LABSYNCT	SRLYM
LABEP2	TCO2A
LABREF5	TEST5
LABTHAMP	THRAMP
LABTOXIM	TOXMDS
LABTOXIM	TOXMQL
LABTRICHG	TRICG
LABTSMISI	TSMISR
LABTTCLO	TTCCMT
LABTTCLO	TTCDIR
LABUURICT	TURICU
LABUURICT	URICADVOL
LABUURICT	URICURN
LABUURICT	UT9
LABEBVPAN	VCA
LABEBVPAN	VCAM
LABTBP23	VL
LABSEZPNL	WBC
LABTBP68	XMR
